Value;Давление в водяном охлаждении
8779.0;3.9101342574778184
8780.0;3.983752086477394
8781.0;3.949415270101977
8782.0;3.919373678231322
8783.0;3.9220315558731307
8784.0;3.710248673527541
8785.0;4.998981610830549
8786.0;3.9876086302695564
8787.0;3.7544643809130567
8788.0;2.899087608863252
8789.0;3.510366604987421
8790.0;3.601694252411165
8791.0;3.7232830125425225
8792.0;2.531513902955698
8793.0;2.691474474273427
8794.0;2.861558123992727
8795.0;3.7306291484388896
8796.0;3.6912759605412444
8797.0;4.936761682273723
8798.0;3.641799933099836
8799.0;3.7123220993341617
8800.0;3.747087329708857
8801.0;3.746503699014697
8802.0;3.834085962773642
8803.0;3.5891761932652315
8804.0;3.8811045693673263
8805.0;2.905406998212605
8806.0;2.690924304494354
8807.0;2.9755856273677854
8808.0;3.625854620001079
8809.0;3.773681402979608
8810.0;3.5092204610138076
8811.0;3.5656395529959983
8812.0;3.835337946346626
8813.0;3.8574975118137917
8814.0;4.614114928515472
8815.0;4.7657459546881755
8816.0;4.6705232990961285
8817.0;4.5952969635883925
8818.0;3.514691766967889
8819.0;4.879372377600909
8820.0;3.5638926749068487
8821.0;3.840858419969051
8822.0;4.771070895748981
8823.0;3.568121323434319
8824.0;4.818588755231428
8825.0;3.8568951860310667
8826.0;3.867700632868025
8827.0;3.7007519268745814
8828.0;3.973048368077266
8829.0;3.5921005883859625
8830.0;3.742502187442737
8831.0;4.787534464127734
8832.0;3.5342170040376257
8833.0;3.7273339349580614
8834.0;4.514253754944115
8835.0;4.613424058618273
8836.0;3.897768262598693
8837.0;3.656106104979934
8838.0;3.5458524701026444
8839.0;4.528179964433442
8840.0;3.9217154307668105
8841.0;2.8755753417246415
8842.0;3.5458356732218297
8843.0;3.805832803761758
8844.0;3.6265020500545084
8845.0;4.980644830257816
8846.0;3.603084595354724
8847.0;3.713707701975784
8848.0;3.5312661325916004
8849.0;2.6244480109338166
8850.0;3.8095448570706503
8851.0;4.870259117938897
8852.0;4.96243259601869
8853.0;3.5526579882180083
8854.0;3.7181185649944446
8855.0;3.8806162342616437
8856.0;3.973008739747242
8857.0;3.803806882916648
8858.0;3.7534084253451274
8859.0;3.505004246247833
8860.0;3.8295873040406176
8861.0;3.7608550640632568
8862.0;3.793830226809984
8863.0;4.6243595843596745
8864.0;3.643725044140572
8865.0;3.622873640639726
8866.0;3.686539157600622
8867.0;3.508093247240516
8868.0;3.6534914653451365
8869.0;3.810525182520552
8870.0;3.9743722055976805
8871.0;2.5985424912290984
8872.0;3.856009751926016
8873.0;2.856452850459233
8874.0;3.7431466266338522
8875.0;3.674691503508058
8876.0;3.5145971200382387
8877.0;3.665618648891272
8878.0;3.6278482156642395
8879.0;3.5585419926325295
8880.0;3.925747484251712
8881.0;3.5247296875421057
8882.0;3.5389728516549113
8883.0;3.748596135861218
8884.0;3.79810381088679
8885.0;4.650207250586421
8886.0;3.653931700099017
8887.0;3.5169806819892835
8888.0;3.6137963425191226
8889.0;3.7402208367518504
8890.0;3.6334151452743306
8891.0;3.8179277891029697
8892.0;4.671074273041203
8893.0;3.87564016718367
8894.0;3.973737655694987
8895.0;3.601882343407542
8896.0;2.818432678698833
8897.0;3.791576250917692
8898.0;3.915465670017928
8899.0;3.614493705911802
8900.0;3.976554111879885
8901.0;2.7001106367432035
8902.0;3.6870095604760644
8903.0;3.5366870879450256
8904.0;2.5260921819152857
8905.0;3.985737503642535
8906.0;3.586215687657682
8907.0;3.5242588191182094
8908.0;3.7425950697914225
8909.0;3.8053706201816024
8910.0;3.5713119395004242
8911.0;3.686880701047182
8912.0;3.9456152645344216
8913.0;3.568239604043285
8914.0;3.877963496724731
8915.0;3.645411630753823
8916.0;3.629405445840393
8917.0;4.846807454115792
8918.0;3.9874351186255734
8919.0;3.8249635665019763
8920.0;3.8998192573438217
8921.0;3.9218601177041528
8922.0;2.537190979394863
8923.0;3.794003109607482
8924.0;2.74545770789661
8925.0;4.932628427071922
8926.0;4.993578656862948
8927.0;3.916289860557499
8928.0;3.9071903948371496
8929.0;2.7642848313106496
8930.0;3.534686355160516
8931.0;3.5444981765618073
8932.0;4.944253222261792
8933.0;3.7417887959363223
8934.0;3.9719945696223853
8935.0;3.719678905104651
8936.0;3.733269964257639
8937.0;3.986023841474096
8938.0;3.958045235088162
8939.0;3.6806467561962064
8940.0;3.6567145897063043
8941.0;3.862559369420177
8942.0;3.9277046350049805
8943.0;3.649477024884483
8944.0;3.9809032214911118
8945.0;3.600403480411634
8946.0;3.7578836609436985
8947.0;3.575698162670811
8948.0;3.8210241742225297
8949.0;3.680123846699652
8950.0;3.916899199286179
8951.0;3.9030076488391514
8952.0;4.910549296515509
8953.0;3.6653780397365363
8954.0;3.9880470325941757
8955.0;3.6606078944216356
8956.0;4.604187811177473
8957.0;3.762678339310753
8958.0;4.93895305707975
8959.0;3.7705999707313027
8960.0;3.7541412163066505
8961.0;3.9224734624601214
8962.0;3.966275897518809
8963.0;3.702796651572681
8964.0;3.8111598836171576
8965.0;3.666190681318882
8966.0;4.898824484070429
8967.0;3.8994784567199745
8968.0;2.767539886001559
8969.0;3.5357454297932946
8970.0;2.6063867506662186
8971.0;3.6399078985391737
8972.0;3.5608091714115417
8973.0;3.9387291962193043
8974.0;4.570509519237076
8975.0;2.7165572016568755
8976.0;3.7631140523688735
8977.0;3.7566636195114627
8978.0;4.783739482861673
8979.0;3.9232841178944717
8980.0;3.625658306131247
8981.0;3.863501155636336
8982.0;3.8380001270779944
8983.0;4.790424694546882
8984.0;2.787882430606065
8985.0;3.633616643721677
8986.0;3.5708565775281826
8987.0;3.5285705697914755
8988.0;3.900269055674522
8989.0;3.7592956140639946
8990.0;2.6195733756302273
8991.0;3.851532698490992
8992.0;3.5595302213083846
8993.0;2.548607586953704
8994.0;3.9802034962718777
8995.0;3.8013661861157506
8996.0;3.614943194005351
8997.0;3.784242208986039
8998.0;4.9044255266615835
8999.0;3.787325882017216
9000.0;3.8815130647614136
9001.0;4.721260959970365
9002.0;3.589529065488841
9003.0;3.6928380811091452
9004.0;3.7521132968301734
9005.0;3.729138680244704
9006.0;4.562695788231785
9007.0;3.7894912437126176
9008.0;3.766785358704732
9009.0;3.6706124228686527
9010.0;3.8842488737275587
9011.0;3.6760909102520225
9012.0;3.501561185583891
9013.0;4.847214741449948
9014.0;3.620424305314973
9015.0;3.689395626822014
9016.0;3.8884099299982346
9017.0;4.503566549428849
9018.0;4.928754571631692
9019.0;3.6249426974297285
9020.0;3.5405223849111116
9021.0;2.9799861424185923
9022.0;3.742976367262802
9023.0;2.9533484330758744
9024.0;3.528083225856864
9025.0;4.5199957410827345
9026.0;3.7718717396644523
9027.0;3.68977267409071
9028.0;3.5878006145681343
9029.0;3.558966943202924
9030.0;2.861045585024237
9031.0;3.974640141389324
9032.0;3.9925939296122146
9033.0;4.50911313218493
9034.0;2.74195217625108
9035.0;3.880509823502062
9036.0;3.982728257964052
9037.0;3.6594044225432625
9038.0;3.519346669568029
9039.0;3.5647314376034607
9040.0;3.6790396989510006
9041.0;3.664969423742581
9042.0;3.8422414454405334
9043.0;3.7726376834495694
9044.0;3.519458117753011
9045.0;3.6379365669930444
9046.0;3.984399186409332
9047.0;3.7051306750740007
9048.0;3.866509216147032
9049.0;2.7183648375302067
9050.0;3.6094644846216175
9051.0;3.7412032953839818
9052.0;3.6079816597729546
9053.0;3.9120810129986348
9054.0;3.5885601276414785
9055.0;3.6866693571129727
9056.0;3.612053111829188
9057.0;3.6204522770687264
9058.0;2.550884759354123
9059.0;3.9569798350656407
9060.0;3.7607785824660453
9061.0;4.697516159508419
9062.0;2.6318783150434464
9063.0;3.9431595415629177
9064.0;3.582689695565424
9065.0;4.536267877943705
9066.0;3.731636868893649
9067.0;3.930942818317739
9068.0;3.983774193310508
9069.0;3.9732152661327502
9070.0;3.8927564484500423
9071.0;3.6028254205877666
9072.0;3.853547537842211
9073.0;3.908949755832143
9074.0;3.915035099427278
9075.0;3.7162121111148987
9076.0;3.642103175983558
9077.0;3.595089384826222
9078.0;3.831860482743146
9079.0;3.531108435478203
9080.0;3.9662431914652756
9081.0;2.6766029336571684
9082.0;3.825801800571433
9083.0;3.805061655782112
9084.0;3.7020930234052845
9085.0;3.8652730140580647
9086.0;3.62576986356402
9087.0;3.57269243149483
9088.0;3.78382370938709
9089.0;4.561695327656098
9090.0;2.972153508418012
9091.0;3.816393672913599
9092.0;4.9931230876208215
9093.0;3.96729027988657
9094.0;3.9377821657052907
9095.0;3.9092671398625636
9096.0;4.749441449164388
9097.0;3.6243540326323855
9098.0;4.926648187895283
9099.0;2.804674893523494
9100.0;3.7894065948409503
9101.0;3.59746974111611
9102.0;2.901205504224049
9103.0;2.7787361235505714
9104.0;3.8821196002677323
9105.0;3.58085462147474
9106.0;2.703935205072313
9107.0;3.747466626025897
9108.0;3.660360479968006
9109.0;3.7134793191555304
9110.0;4.52498504657385
9111.0;3.9160054351175106
9112.0;3.7411526586003716
9113.0;4.997098433017188
9114.0;3.660704517548033
9115.0;3.909003524705643
9116.0;3.9985623557532626
9117.0;4.9107624032084285
9118.0;2.9370440826962083
9119.0;3.5556288065671904
9120.0;3.817610813884107
9121.0;3.6889504193086187
9122.0;3.7146190158925916
9123.0;3.982452002346918
9124.0;4.946670013133924
9125.0;3.917893547914301
9126.0;2.7434752643517806
9127.0;3.61776379323363
9128.0;3.5640118435372226
9129.0;3.913036881098064
9130.0;3.5363251635468234
9131.0;3.500150226232601
9132.0;3.811928723416138
9133.0;3.658534215740451
9134.0;3.970464464199933
9135.0;3.830239103613416
9136.0;3.5957694173641586
9137.0;3.8937325534315006
9138.0;3.9302255552707765
9139.0;3.7415498995587835
9140.0;3.874619408144586
9141.0;3.8417246546796027
9142.0;3.7149003565900127
9143.0;2.910784870848782
9144.0;3.980615921672061
9145.0;2.8995444600599383
9146.0;3.6840041366459633
9147.0;2.6183860384379205
9148.0;3.8658342277595557
9149.0;3.791438751986581
9150.0;3.962309859658009
9151.0;3.6163699586109495
9152.0;3.845312448066074
9153.0;3.584650579010695
9154.0;2.7213926509127697
9155.0;3.6045470603194163
9156.0;2.9583807472232873
9157.0;4.582958097324369
9158.0;3.6616073866985532
9159.0;3.584923321767804
9160.0;2.9855595158663544
9161.0;3.5844732479424484
9162.0;3.742585570525605
9163.0;2.64668994161861
9164.0;3.6301475499265394
9165.0;2.6620767774223086
9166.0;3.557675099375441
9167.0;3.6756780636097943
9168.0;3.670179959154601
9169.0;3.6666140819589432
9170.0;2.8724841069800013
9171.0;3.7205146836744216
9172.0;3.653206174860715
9173.0;2.5374510953066785
9174.0;2.9872978870118034
9175.0;3.705836557085253
9176.0;3.913487784509427
9177.0;3.7377394164391875
9178.0;3.9590279680267195
9179.0;4.921752789810215
9180.0;3.7236765891888037
9181.0;4.784500028579524
9182.0;4.62894970919821
9183.0;4.934363127001131
9184.0;3.8763151048443953
9185.0;3.867975148108544
9186.0;3.582147097208014
9187.0;3.9577568095690516
9188.0;3.708024313904472
9189.0;3.514128328421219
9190.0;3.7531757338712386
9191.0;4.844373694410113
9192.0;3.9117868492351002
9193.0;4.791098342920995
9194.0;4.610430404930662
9195.0;3.585705095109385
9196.0;3.69365335714929
9197.0;3.6016240423623875
9198.0;3.5908293893911836
9199.0;3.8334995150061997
9200.0;2.9362010950169957
9201.0;3.81222615891529
9202.0;3.757394764206351
9203.0;2.8488707087934495
9204.0;3.84223873205701
9205.0;3.9889637559740927
9206.0;3.8074805402158156
9207.0;3.934855305932063
9208.0;4.877223037994761
9209.0;3.6279407444990412
9210.0;3.7141814747728783
9211.0;4.856925698308241
9212.0;3.934723351154765
9213.0;3.918174804424841
9214.0;3.747251808700782
9215.0;3.960277179098626
9216.0;3.7808279272596526
9217.0;3.8688745826437714
9218.0;3.753506763508556
9219.0;2.9587938945841192
9220.0;3.7820129132979323
9221.0;3.6028348177671115
9222.0;3.6419144033101443
9223.0;3.9760599739359406
9224.0;2.8657986917019094
9225.0;3.7542379913930297
9226.0;3.6279306922498944
9227.0;3.502451033390349
9228.0;3.941685679852586
9229.0;3.6039270799259824
9230.0;3.986156683931643
9231.0;2.700909775825156
9232.0;3.6624202269285426
9233.0;3.7151790541961485
9234.0;3.560761322102766
9235.0;2.5901459841882364
9236.0;3.780320610573998
9237.0;4.741167352864103
9238.0;3.9659195639570353
9239.0;3.6566523082895137
9240.0;3.5087324129138704
9241.0;2.5922590253020417
9242.0;3.826916928907718
9243.0;2.7873081729524083
9244.0;3.744024967408859
9245.0;3.9046475709493302
9246.0;3.6607817382874916
9247.0;3.7694347557962855
9248.0;2.99608423927256
9249.0;3.9305688530796825
9250.0;3.8675758946441987
9251.0;3.955608124224919
9252.0;3.85427828219518
9253.0;3.6597538151060482
9254.0;3.7387535541101578
9255.0;2.625555795037826
9256.0;3.947231750205434
9257.0;3.571815442817682
9258.0;3.8830082453144152
9259.0;4.820067270654754
9260.0;3.8113834938045024
9261.0;3.841903354438772
9262.0;4.708951325961546
9263.0;3.6680906726405
9264.0;3.9524268290560394
9265.0;3.593900773471621
9266.0;3.8030341301468695
9267.0;3.8890421212711006
9268.0;3.608103295830425
9269.0;3.8270306510043333
9270.0;3.6554780224935115
9271.0;3.7669650834788913
9272.0;3.642202650688802
9273.0;3.9184061308599953
9274.0;4.907017569595615
9275.0;3.911350636744268
9276.0;3.501410532408365
9277.0;3.5024933526927837
9278.0;3.547582177196078
9279.0;3.7784357941465903
9280.0;4.932773073709134
9281.0;3.871361067466603
9282.0;4.802589907960595
9283.0;3.5615440279658146
9284.0;3.9412259021255345
9285.0;3.591385466165442
9286.0;3.7408195473201458
9287.0;3.8064311950985266
9288.0;3.802884465339242
9289.0;3.538580637793518
9290.0;3.911205683003118
9291.0;3.610432698601412
9292.0;2.976848782736927
9293.0;3.7784620497729193
9294.0;3.703808966157919
9295.0;3.9229396682483797
9296.0;3.819784646619215
9297.0;3.5338056175646777
9298.0;4.895629679728554
9299.0;3.6370526140077395
9300.0;3.794427442932091
9301.0;3.9075110447259704
9302.0;3.8766412919604023
9303.0;3.704964534336195
9304.0;3.982165044134803
9305.0;2.887230485735155
9306.0;2.5479366635284713
9307.0;3.841862018129219
9308.0;4.883632454365402
9309.0;3.694129021131247
9310.0;3.5843597953007693
9311.0;2.8299259287926057
9312.0;3.956728806593584
9313.0;3.925271363793222
9314.0;3.563316214551185
9315.0;4.7210367908131055
9316.0;3.999129157145155
9317.0;3.8009702926484605
9318.0;3.6302245150776793
9319.0;3.6298943761039535
9320.0;3.797377254975082
9321.0;3.9643735164381617
9322.0;3.514830295347738
9323.0;3.9880435593285912
9324.0;3.948266966695987
9325.0;3.9615934238693087
9326.0;3.837559606167072
9327.0;3.8066166767270784
9328.0;3.749738852983582
9329.0;3.515281929699451
9330.0;4.679952722914749
9331.0;4.698693805203475
9332.0;3.6540870916879866
9333.0;4.9661908664774135
9334.0;2.658280295207179
9335.0;3.897852815771397
9336.0;3.653134546545564
9337.0;4.664358971341857
9338.0;3.5955966463416282
9339.0;3.7485718792487006
9340.0;3.597774936634123
9341.0;3.9063405558445563
9342.0;3.9333467644617044
9343.0;3.667126032134533
9344.0;3.8207233417124606
9345.0;3.6046048794697927
9346.0;3.9853529989181897
9347.0;3.5284787671262197
9348.0;4.9605197702393795
9349.0;3.558303694245709
9350.0;4.766199611449746
9351.0;3.728200925039837
9352.0;3.5165115929012045
9353.0;3.615353641538969
9354.0;2.8300612401256138
9355.0;3.9630236211670957
9356.0;3.8236635122824163
9357.0;3.6165669750716027
9358.0;3.984129918532156
9359.0;3.9361622265142806
9360.0;2.6589922330933504
9361.0;3.848172428767523
9362.0;3.5844400131147527
9363.0;3.7508845342829504
9364.0;2.954500911146285
9365.0;3.729208520334077
9366.0;3.7632610844789416
9367.0;3.700286957382292
9368.0;3.676291372699838
9369.0;3.7834946097727027
9370.0;3.6117751426222218
9371.0;3.7879101357294083
9372.0;3.5951656180417335
9373.0;3.8693622570168333
9374.0;3.904029008567804
9375.0;3.568978990167831
9376.0;3.7231854402825704
9377.0;3.7955917716294323
9378.0;4.794771047733715
9379.0;3.669479239410694
9380.0;3.728424220292643
9381.0;2.6289055785656794
9382.0;3.8664835297999214
9383.0;3.504079800495646
9384.0;2.6321942101705167
9385.0;3.5232293804135657
9386.0;3.676792582152106
9387.0;4.571535376980788
9388.0;4.561267441426237
9389.0;4.787707287579213
9390.0;3.540959353440542
9391.0;3.9736882376862686
9392.0;3.61168392025754
9393.0;3.6176512261451923
9394.0;3.6612483323809197
9395.0;3.6047129234412685
9396.0;2.8930858551321004
9397.0;2.9317652915310206
9398.0;3.5770317576058748
9399.0;3.959923072802391
9400.0;3.7846220862161957
9401.0;2.7985617036982706
9402.0;3.6124259743654146
9403.0;4.745293252798997
9404.0;3.80967823090102
9405.0;3.6723120752234175
9406.0;3.5492177640406712
9407.0;3.948798965729746
9408.0;3.524458352861433
9409.0;3.6842110736942897
9410.0;3.5929393728548233
9411.0;3.696763062805229
9412.0;3.8918448483404235
9413.0;2.8136426704401196
9414.0;3.859014751850818
9415.0;2.8959183976592984
9416.0;3.6621579152488533
9417.0;2.9646354820234175
9418.0;3.690208531940236
9419.0;3.7117047973748654
9420.0;3.985101156477968
9421.0;3.964895726190808
9422.0;3.831599320458185
9423.0;3.522617961022864
9424.0;3.7817569062680514
9425.0;4.634506296748629
9426.0;4.971400317679398
9427.0;3.9510989263035365
9428.0;3.6125138657325904
9429.0;3.794981773208207
9430.0;2.767078210479854
9431.0;4.993067322198984
9432.0;3.9851594796251906
9433.0;3.77060722605005
9434.0;3.962891259664902
9435.0;3.541151121355531
9436.0;3.9103128338013993
9437.0;3.9203328577972796
9438.0;3.969303895433444
9439.0;3.616839097503585
9440.0;3.724997050039694
9441.0;3.843130773339692
9442.0;4.628267994727999
9443.0;2.976246007855147
9444.0;3.7841277902920782
9445.0;3.930604648644774
9446.0;3.798378487458714
9447.0;4.914976998102979
9448.0;3.536568174718956
9449.0;3.5882243140878454
9450.0;4.546643596890141
9451.0;4.544867247965383
9452.0;2.7627877734683963
9453.0;3.909535755804964
9454.0;4.63237853135837
9455.0;3.8033048691355775
9456.0;3.942930755768931
9457.0;4.576522187918264
9458.0;4.588335879502791
9459.0;3.8626649382990434
9460.0;3.9967161197841783
9461.0;3.9017955134735725
9462.0;3.8166690728803125
9463.0;2.972001182686646
9464.0;2.6919186348072506
9465.0;3.7661902783074934
9466.0;3.9710010239028195
9467.0;3.7626121033295155
9468.0;4.689731493031372
9469.0;3.912679533818272
9470.0;4.600290153152989
9471.0;4.955311020435246
9472.0;3.683385925433004
9473.0;3.696057413630642
9474.0;3.8924535250718213
9475.0;2.9434636664169447
9476.0;3.593741082810861
9477.0;3.5741674960632785
9478.0;3.6121612286635285
9479.0;3.8616725897863518
9480.0;3.875101524724215
9481.0;4.866400464500852
9482.0;3.7873435821316956
9483.0;3.506823021102224
9484.0;3.8715090861622112
9485.0;3.5541758583881666
9486.0;3.9350175524498727
9487.0;3.944380660512121
9488.0;4.672434864177134
9489.0;3.683540164180984
9490.0;2.831222464882262
9491.0;4.553747241205885
9492.0;3.857341028479836
9493.0;3.7274933230082956
9494.0;3.917979782122222
9495.0;3.606331747431444
9496.0;3.982874538655764
9497.0;3.8794086011836626
9498.0;3.67798003465626
9499.0;3.748614033643765
9500.0;3.519321301886351
9501.0;3.613923035761245
9502.0;3.541717596128712
9503.0;3.975059160074895
9504.0;3.7726829947155993
9505.0;3.8383199418013385
9506.0;3.6745392915953903
9507.0;3.6492766277513304
9508.0;3.956364933561602
9509.0;3.9595470570023488
9510.0;3.64964123793194
9511.0;3.75674622049401
9512.0;3.9297878722426116
9513.0;3.9960471676360285
9514.0;3.568681005931647
9515.0;3.6766725845986725
9516.0;3.929066333760223
9517.0;3.5527272845991313
9518.0;3.821316363410478
9519.0;4.97059299465262
9520.0;4.6373553048456
9521.0;2.833800903609366
9522.0;3.5333370038252436
9523.0;3.75407030594764
9524.0;3.5798894375494026
9525.0;3.947284524422816
9526.0;3.7270077979575116
9527.0;3.5228208375146752
9528.0;3.6710800113620192
9529.0;3.820384437992042
9530.0;2.870232531884953
9531.0;4.836830608313349
9532.0;2.6629696885404037
9533.0;3.8911337879460652
9534.0;3.742694274446959
9535.0;3.696744112677242
9536.0;3.806920496509834
9537.0;2.633106587740103
9538.0;4.558397691299374
9539.0;3.5640686517138254
9540.0;3.8259145852837757
9541.0;3.5232735857103807
9542.0;3.7612256353657263
9543.0;2.7577724402657102
9544.0;3.5732928651163074
9545.0;3.832381610713644
9546.0;3.545392312400225
9547.0;3.842964802034849
9548.0;3.7638703420956086
9549.0;3.5208762211715663
9550.0;4.709946432218011
9551.0;3.975049359109237
9552.0;2.8411233593594303
9553.0;4.8427749111931515
9554.0;2.889235478561256
9555.0;3.8998533051166127
9556.0;2.8340026644056016
9557.0;2.6280051650941867
9558.0;3.502138746451325
9559.0;3.613539888903942
9560.0;3.7202337311411218
9561.0;3.6584371071861552
9562.0;3.657911904667692
9563.0;3.914034219771472
9564.0;3.8327540664182256
9565.0;3.731794965476986
9566.0;3.626499635178344
9567.0;3.5688827647505983
9568.0;3.726676513039891
9569.0;3.6885257794464255
9570.0;3.7899845671444914
9571.0;3.7157343573569324
9572.0;2.946789162018032
9573.0;3.859305447629704
9574.0;3.959256099924707
9575.0;3.554811635291031
9576.0;2.737917249037144
9577.0;3.7013589833237743
9578.0;2.9540156150004924
9579.0;3.9208339841681634
9580.0;3.8179145802772476
9581.0;4.989979256920703
9582.0;3.608106450766023
9583.0;3.811051713220054
9584.0;4.954842627494648
9585.0;3.5177940384105404
9586.0;2.8697895276824776
9587.0;3.9474577482339877
9588.0;3.7705047238935636
9589.0;2.7658687631369445
9590.0;4.6565448028881535
9591.0;3.8509929716671527
9592.0;4.878263561121666
9593.0;3.7299841661404884
9594.0;3.780514892706197
9595.0;3.5790969395063192
9596.0;3.6465231774298785
9597.0;3.515777974638354
9598.0;3.947137672934966
9599.0;3.5729017333523885
9600.0;3.8640110499562157
9601.0;3.57551903679733
9602.0;4.91724181748408
9603.0;3.5975582722458896
9604.0;3.817053055144244
9605.0;3.778708832534136
9606.0;3.7834231890576793
9607.0;3.543223642379667
9608.0;3.94872693295504
9609.0;4.608525780397006
9610.0;4.5396143296453495
9611.0;4.894055838381325
9612.0;2.6140268370146753
9613.0;2.8742197598250114
9614.0;3.7080054565911316
9615.0;4.736596868642354
9616.0;3.5978961417756072
9617.0;2.5954009847264277
9618.0;3.893936198803234
9619.0;3.9949809624067765
9620.0;3.9428982702639948
9621.0;3.6571071982048338
9622.0;4.862039997342979
9623.0;3.665959275977725
9624.0;3.698258073653113
9625.0;3.5005407236105612
9626.0;4.801223835905663
9627.0;2.530420713245646
9628.0;4.864305410032098
9629.0;2.804791151653334
9630.0;4.961942845449312
9631.0;3.97618686735453
9632.0;3.528673951916759
9633.0;3.7236822350902097
9634.0;3.6930138710274587
9635.0;3.7826932182862927
9636.0;3.764808794884162
9637.0;3.50553083595925
9638.0;3.8668231638997965
9639.0;3.6014396356750447
9640.0;2.8249895534247247
9641.0;3.6387699320792652
9642.0;2.8019381516661053
9643.0;3.632202273567649
9644.0;3.8838573640809186
9645.0;3.9718323840693994
9646.0;3.508123483512318
9647.0;3.5273794533185323
9648.0;3.9434846676475503
9649.0;3.826542985890498
9650.0;2.7013950988385327
9651.0;3.6366659474719065
9652.0;3.783964317531461
9653.0;2.8464184594722957
9654.0;3.642065265389563
9655.0;3.9896373045530384
9656.0;2.985515892087801
9657.0;3.553163297897201
9658.0;3.696351827028511
9659.0;4.998186811556586
9660.0;3.974378587870726
9661.0;2.563095741008877
9662.0;3.854857161297865
9663.0;4.953044102134108
9664.0;3.9375677896983516
9665.0;3.9727786289031832
9666.0;3.662421660825502
9667.0;3.7532935873749214
9668.0;3.7429145271406794
9669.0;3.912440698562548
9670.0;3.5118383273659584
9671.0;3.8000290127197505
9672.0;4.60138791749851
9673.0;4.778273734274782
9674.0;3.7817934589857884
9675.0;3.95750656931597
9676.0;3.7170053930781988
9677.0;3.783909217810733
9678.0;3.9712134437611413
9679.0;3.662476874475755
9680.0;3.858984269414867
9681.0;3.530861125283185
9682.0;3.902780969590502
9683.0;3.794786696939505
9684.0;3.9234815534365604
9685.0;4.553346019391466
9686.0;3.6267110753074023
9687.0;3.5983425369453492
9688.0;3.888289227969361
9689.0;3.916799540428669
9690.0;3.7082352506303238
9691.0;3.9960540885036058
9692.0;2.777536594618485
9693.0;3.676003132216463
9694.0;3.871756949857047
9695.0;4.597296927835144
9696.0;3.541819212307246
9697.0;3.85221430446105
9698.0;4.558453175312438
9699.0;3.918040232776363
9700.0;3.562914717417644
9701.0;3.918640442682336
9702.0;2.7779265473968935
9703.0;4.5535208208941995
9704.0;3.5043727207166557
9705.0;2.6263121047717077
9706.0;3.9113863283329033
9707.0;3.6965363881296787
9708.0;3.669440656235016
9709.0;3.607251965850554
9710.0;3.7184292888959574
9711.0;2.9369528500006976
9712.0;3.691291001384678
9713.0;3.5687081416536053
9714.0;3.626310006624467
9715.0;3.737577576353322
9716.0;3.9361738185234465
9717.0;2.78635200312673
9718.0;3.656008111884285
9719.0;3.654737132353743
9720.0;3.541961114708535
9721.0;3.639799414575966
9722.0;3.8362876860907456
9723.0;4.507669347337368
9724.0;3.718349417595661
9725.0;3.702837429229687
9726.0;4.842769070858391
9727.0;3.6184674927365776
9728.0;3.7721655443166586
9729.0;3.636159283252505
9730.0;3.6890141571579442
9731.0;3.6946472761750413
9732.0;3.602687942251065
9733.0;3.575034085142131
9734.0;3.6762511022167637
9735.0;3.8765994136834956
9736.0;3.5454469037781737
9737.0;3.603750249915836
9738.0;3.5393987440490005
9739.0;2.9180196189551806
9740.0;3.731412306852971
9741.0;3.7475924013799555
9742.0;4.590670897428402
9743.0;3.5133715364300238
9744.0;3.863477720041453
9745.0;3.5182542190654216
9746.0;3.7029440469210035
9747.0;3.7934975094098196
9748.0;3.5077940545806765
9749.0;3.80945275441309
9750.0;3.907843803229671
9751.0;3.8860804538552496
9752.0;3.7588183535283233
9753.0;3.6809660723799533
9754.0;3.765560559625089
9755.0;3.961533326122854
9756.0;3.71765044200714
9757.0;3.72884634416657
9758.0;2.7817310384448204
9759.0;3.9159004432465387
9760.0;3.9849061274128084
9761.0;3.637580483116198
9762.0;3.6291343087545016
9763.0;3.87422905276875
9764.0;3.630011685894682
9765.0;2.574591010171059
9766.0;3.895601769605753
9767.0;2.584976415093432
9768.0;3.979438017719607
9769.0;3.634735146871497
9770.0;3.7148817229653606
9771.0;2.5794809007306485
9772.0;4.816669260899394
9773.0;4.558411696268874
9774.0;3.9368058619988555
9775.0;2.938784186200561
9776.0;2.937767397112236
9777.0;3.5119264030964437
9778.0;3.6562428601451376
9779.0;3.7029039661902616
9780.0;3.917091501667037
9781.0;3.7039896468097377
9782.0;3.862950479835208
9783.0;3.7209389980168397
9784.0;2.973943929618018
9785.0;3.8877801746971103
9786.0;3.6262462295885856
9787.0;2.917857493851811
9788.0;2.7946119230817525
9789.0;3.9372405801558226
9790.0;3.8036772496914857
9791.0;4.771748013892115
9792.0;4.599726513560383
9793.0;3.5598842156298462
9794.0;3.979291071172575
9795.0;3.8173487624600364
9796.0;3.654761114856823
9797.0;2.8790796521981834
9798.0;3.721558772719378
9799.0;3.684622121753749
9800.0;3.7700983770458767
9801.0;3.8855986832775598
9802.0;3.5093978499016507
9803.0;3.8236779606317612
9804.0;3.6335442066677786
9805.0;3.6811105463851463
9806.0;3.7852735622336517
9807.0;3.7742558220371176
9808.0;3.893901485024728
9809.0;3.7202663453428833
9810.0;3.993775148452996
9811.0;3.618252893159117
9812.0;3.7040329296713845
9813.0;3.6806945529659334
9814.0;4.6667351717146985
9815.0;4.620276735407128
