Value;Температура выпускных газов на выходе из цилиндра
8624.0;407.48461261168137
8625.0;406.4562586904447
8626.0;401.7034292381832
8627.0;406.70015942619875
8628.0;405.7428955244163
8629.0;403.1298775397376
8630.0;408.4459980138368
8631.0;401.676928831458
8632.0;408.63686815641773
8633.0;400.30494374839657
8634.0;404.9535100305214
8635.0;409.41135655688174
8636.0;408.15384541410776
8637.0;405.4684269452374
8638.0;406.64603916680613
8639.0;408.97689306225425
8640.0;400.06855624759186
8641.0;510.748439277857
8642.0;406.6581087078266
8643.0;406.69272926064343
8644.0;400.75676836427454
8645.0;402.5988591729291
8646.0;407.1529462200047
8647.0;404.1156506479687
8648.0;408.92228221649475
8649.0;407.97620355701474
8650.0;401.0344105227933
8651.0;402.7336690152272
8652.0;401.30648637476423
8653.0;402.17537548277204
8654.0;402.4441686857921
8655.0;400.74118070152684
8656.0;510.44161648594417
8657.0;508.2574582767752
8658.0;407.8170772601419
8659.0;298.1650461034592
8660.0;403.1163150549131
8661.0;401.93105630070625
8662.0;298.2899955131008
8663.0;302.30471255025213
8664.0;402.4483889715834
8665.0;408.85228976873645
8666.0;405.36452512434425
8667.0;407.1842979477967
8668.0;408.7132336689137
8669.0;406.23724444387915
8670.0;511.3170935139936
8671.0;401.2716265782977
8672.0;405.3161635121431
8673.0;400.2028676631434
8674.0;507.65292278541284
8675.0;404.68218912754287
8676.0;404.7464020670996
8677.0;405.1074213602494
8678.0;408.4741692721878
8679.0;507.0627858354287
8680.0;402.8632323952759
8681.0;400.88410176098677
8682.0;402.75566114309964
8683.0;405.79922406987015
8684.0;297.7090573311098
8685.0;408.3957849323331
8686.0;404.16389355183657
8687.0;404.787091851405
8688.0;406.6983010994085
8689.0;406.49265582182795
8690.0;402.6098975827988
8691.0;406.540551566113
8692.0;401.6341201071074
8693.0;307.2097291066943
8694.0;409.9065719790582
8695.0;400.6781073265396
8696.0;405.60343749183085
8697.0;405.75474908955704
8698.0;405.69427399675845
8699.0;409.446625209873
8700.0;400.8897823747057
8701.0;303.21262823270706
8702.0;400.86938871653314
8703.0;405.6020514747089
8704.0;405.111028226933
8705.0;402.57554955278925
8706.0;306.48462007036727
8707.0;402.0260571830777
8708.0;402.0310925949376
8709.0;503.0267752846328
8710.0;409.63934202986417
8711.0;507.9327020336659
8712.0;408.49572881398376
8713.0;405.4558893580782
8714.0;406.66213464922464
8715.0;400.22137708223516
8716.0;404.1073868131937
8717.0;400.09319866188207
8718.0;405.7005516158252
8719.0;504.73338749830407
8720.0;401.8797212496623
8721.0;403.54569268187356
8722.0;505.9466872421014
8723.0;302.8617166850824
8724.0;405.177474851813
8725.0;507.5797360315092
8726.0;307.1746860734787
8727.0;402.48144933748847
8728.0;407.46828841014883
8729.0;405.9997213525279
8730.0;305.25981317402903
8731.0;400.92806546677014
8732.0;409.8782282024698
8733.0;401.7992455111476
8734.0;405.29654725757325
8735.0;405.8202336620328
8736.0;404.26792971432
8737.0;404.7901797453524
8738.0;404.51000356597586
8739.0;302.19090153499485
8740.0;403.77602530567714
8741.0;407.892905300366
8742.0;407.9079379176361
8743.0;305.4558556423231
8744.0;504.4447598033637
8745.0;407.091936180831
8746.0;409.8232503807052
8747.0;404.4983679628642
8748.0;401.4751064288856
8749.0;408.7351149713848
8750.0;400.7282488400007
8751.0;404.4229347656679
8752.0;406.4155775304825
8753.0;400.73207998441325
8754.0;401.4522769227146
8755.0;405.39429716113625
8756.0;400.11184545841473
8757.0;405.3214483524689
8758.0;301.96137534123704
8759.0;404.30266719461633
8760.0;401.58392280090504
8761.0;407.33420209685187
8762.0;404.19617765472765
8763.0;407.6937775357976
8764.0;408.96288903651595
8765.0;407.0126236658432
8766.0;403.7960169854153
8767.0;406.66979640244267
8768.0;403.0011415005389
8769.0;406.82063477111916
8770.0;507.3592295777996
8771.0;407.49992754985993
8772.0;403.7496639992963
8773.0;401.9361449604951
8774.0;506.4934591851989
8775.0;302.34943098152814
8776.0;406.3251258151882
8777.0;300.4476130774034
8778.0;403.90255820730704
8779.0;405.13305932592027
8780.0;400.8676343513927
8781.0;405.91626277320466
8782.0;402.839967195818
8783.0;403.91356120942424
8784.0;406.62129494914046
8785.0;405.73105486495336
8786.0;405.21104970101476
8787.0;405.89016727649926
8788.0;301.2295495323323
8789.0;401.66739078689295
8790.0;403.70109112531213
8791.0;300.612233713512
8792.0;403.2235920201459
8793.0;402.93894664701037
8794.0;401.90637927906556
8795.0;406.5361005018872
8796.0;402.12404140508255
8797.0;503.20267324951107
8798.0;407.3039778286038
8799.0;299.30763429930175
8800.0;405.2220247486162
8801.0;405.29016311889455
8802.0;504.59188215021504
8803.0;403.2738642234538
8804.0;401.60835358897907
8805.0;408.281438552024
8806.0;297.71601080697656
8807.0;404.6348759637848
8808.0;506.89567711221406
8809.0;511.57372110276333
8810.0;400.68299817933917
8811.0;408.2964429125005
8812.0;407.6808040420906
8813.0;407.18279417471473
8814.0;405.4812527560376
8815.0;303.2663031843691
8816.0;407.22827148746575
8817.0;508.5900080782768
8818.0;409.6231239393719
8819.0;406.5731689539652
8820.0;403.28444457560494
8821.0;409.81240853089304
8822.0;401.3523044530748
8823.0;408.46247958108245
8824.0;403.49348758912924
8825.0;402.8190093103906
8826.0;405.76872804001096
8827.0;402.8772074736019
8828.0;404.6015677507526
8829.0;402.68358996934444
8830.0;406.06082244627953
8831.0;409.7487779601577
8832.0;506.75830490837086
8833.0;409.2817321996474
8834.0;409.53363127154086
8835.0;407.9684341578314
8836.0;406.2627716842626
8837.0;400.30811309786526
8838.0;408.9100773727515
8839.0;402.7234131462875
8840.0;400.01208287611297
8841.0;405.52476093560995
8842.0;303.69304676421405
8843.0;404.96329381734745
8844.0;407.9491373885516
8845.0;505.2572494052816
8846.0;511.4050517462645
8847.0;510.6144706879451
8848.0;409.87129404547807
8849.0;406.8784022889859
8850.0;505.846872595375
8851.0;400.1913650668765
8852.0;299.35441388027346
8853.0;299.57697180524207
8854.0;402.13684839611534
8855.0;504.09766248730773
8856.0;305.3561044058843
8857.0;507.93770506039107
8858.0;404.6181444794574
8859.0;406.0683125469275
8860.0;407.8689585917816
8861.0;400.11971929196034
8862.0;405.3346999467625
8863.0;303.58652320159126
8864.0;402.4787340212272
8865.0;403.6192584879063
8866.0;402.7959539910483
8867.0;402.24512129823535
8868.0;409.06477179598005
8869.0;407.3700859313342
8870.0;409.85503104408406
8871.0;402.8063368818063
8872.0;400.23712466384177
8873.0;508.54653313295836
8874.0;400.1417543894137
8875.0;400.82131683390156
8876.0;409.67184583592126
8877.0;404.72486077741104
8878.0;409.1128722765667
8879.0;408.2212537377529
8880.0;400.19944967288836
8881.0;403.58646918572737
8882.0;401.2718795749084
8883.0;511.84843347515493
8884.0;401.52910674992495
8885.0;405.93459117662997
8886.0;401.5843100190259
8887.0;404.4083147863665
8888.0;404.7541963926059
8889.0;298.3628655011853
8890.0;406.9729419701753
8891.0;404.41514619320805
8892.0;409.3086262086448
8893.0;408.7907836280392
8894.0;305.17268388065327
8895.0;504.19718930105523
8896.0;511.8858766054206
8897.0;402.43018386939076
8898.0;406.43733307731486
8899.0;302.74726588640067
8900.0;503.1983795097636
8901.0;400.210976579952
8902.0;505.8844582760101
8903.0;408.4905072687625
8904.0;409.2795503179677
8905.0;303.41766653972144
8906.0;304.8254201805859
8907.0;505.6476031186296
8908.0;507.6496446223973
8909.0;409.8018104135336
8910.0;407.5050024242542
8911.0;406.78062238075955
8912.0;401.6361602405965
8913.0;502.51971778074557
8914.0;400.38376269692117
8915.0;406.6843613862574
8916.0;406.8821875878638
8917.0;306.0032641597958
8918.0;504.2582813497146
8919.0;408.5935918341146
8920.0;406.17313552111017
8921.0;405.94998892398337
8922.0;301.60404758402547
8923.0;409.91595015867625
8924.0;403.2997138862779
8925.0;407.10872701727124
8926.0;406.23303299923
8927.0;405.9495150248005
8928.0;405.38264300270123
8929.0;402.9373743636291
8930.0;405.98281614674926
8931.0;409.33757935699225
8932.0;503.35281260955605
8933.0;403.01177665817875
8934.0;510.11121483484663
8935.0;508.1659500070537
8936.0;408.2866739247065
8937.0;402.43899866164276
8938.0;407.2799933055774
8939.0;405.59034621074915
8940.0;506.67462643378565
8941.0;400.21489088474084
8942.0;302.26653088774964
8943.0;299.3817836264664
8944.0;401.85423438946333
8945.0;511.1418412326233
8946.0;405.95693111673654
8947.0;401.82802740131723
8948.0;300.2714256561527
8949.0;508.87175373919683
8950.0;407.18842559792137
8951.0;406.66844715008483
8952.0;404.3090112221285
8953.0;402.2618969626909
8954.0;400.2688395738247
8955.0;407.6046666195792
8956.0;406.87845950087404
8957.0;409.26981116609153
8958.0;299.35928441626373
8959.0;505.2432330650996
8960.0;402.65248924583506
8961.0;409.53402130224487
8962.0;407.979194824759
8963.0;403.0618889726241
8964.0;402.3026932522939
8965.0;407.00254165709794
8966.0;297.56568512284014
8967.0;400.43863311740535
8968.0;403.27402861462184
8969.0;504.6826648365356
8970.0;403.82666384562947
8971.0;400.62841828415077
8972.0;402.6928752514199
8973.0;409.97274138862394
8974.0;406.29102049823337
8975.0;299.9547013936593
8976.0;404.639992611114
8977.0;505.45404243611307
8978.0;404.88768534859474
8979.0;400.98945367892605
8980.0;407.76155648635415
8981.0;407.74302671833453
8982.0;401.5598689883322
8983.0;302.41545850235576
8984.0;400.4424633721739
8985.0;409.35267759328
8986.0;403.5649997571377
8987.0;401.4023190310681
8988.0;509.1807114109238
8989.0;407.0707308640652
8990.0;300.9211387308056
8991.0;304.1130385679996
8992.0;403.94537587203683
8993.0;400.6252780825186
8994.0;408.85726638321637
8995.0;402.704868244226
8996.0;408.30609331200225
8997.0;408.2488738813818
8998.0;409.0849072652617
8999.0;405.61300234067767
9000.0;305.14114414075925
9001.0;503.5658578427685
9002.0;400.47193596252333
9003.0;408.97778828688513
9004.0;400.5600118728393
9005.0;307.1524330545306
9006.0;503.9850352837206
9007.0;405.02287982398593
9008.0;400.51336839061736
9009.0;404.69922971757956
9010.0;508.48732167071813
9011.0;510.1268216939876
9012.0;304.34232561777696
9013.0;407.23272220677563
9014.0;409.7975918128973
9015.0;404.4611540611165
9016.0;408.5704162429267
9017.0;407.5134901745661
9018.0;502.90579129913874
9019.0;405.2140728282746
9020.0;408.0310679228012
9021.0;408.73144542672156
9022.0;405.2301732665191
9023.0;409.7665118941688
9024.0;407.95096254999453
9025.0;401.2122786023903
9026.0;407.56303888194935
9027.0;507.1236179042846
9028.0;301.89757366242094
9029.0;409.7687997941216
9030.0;406.91781911932117
9031.0;400.99930319587907
9032.0;506.1387960861995
9033.0;301.48175592079093
9034.0;402.7633887605322
9035.0;407.54269443412437
9036.0;404.2262598702288
9037.0;307.45434917841266
9038.0;403.16069128090896
9039.0;408.9671971066142
9040.0;406.695653960898
9041.0;503.0754053528044
9042.0;404.60292909046495
9043.0;404.5691807594969
9044.0;305.2886646977647
9045.0;505.2611651337691
9046.0;407.3278003273264
9047.0;404.54848486144465
9048.0;405.94402523212494
9049.0;406.28193690490605
9050.0;405.948052389035
9051.0;506.8241595332684
9052.0;503.70723178078316
9053.0;407.62472142577263
9054.0;404.26905068734874
9055.0;405.94861450542436
9056.0;299.8460945750043
9057.0;407.85751022654125
9058.0;401.565897217366
9059.0;404.5813670219868
9060.0;401.7937226078496
9061.0;409.05979835718244
9062.0;512.1694436554458
9063.0;400.36070187877135
9064.0;405.2314795662318
9065.0;401.21342123838394
9066.0;407.0945559365768
9067.0;303.55164513848524
9068.0;402.84735767760117
9069.0;404.30227339808425
9070.0;301.430221402997
9071.0;409.28812982127926
9072.0;306.24873864978645
9073.0;400.10579329839373
9074.0;408.78502343015236
9075.0;401.56899728286845
9076.0;504.53958540456733
9077.0;299.39851203958534
9078.0;407.8965952107248
9079.0;409.2353027245808
9080.0;301.52507953966716
9081.0;405.01890959261317
9082.0;511.64087760620333
9083.0;406.86273454826545
9084.0;300.1517076492063
9085.0;304.363297002079
9086.0;407.09285579383663
9087.0;400.08174711803866
9088.0;401.1423539044171
9089.0;406.69490931033545
9090.0;407.45677501633793
9091.0;406.2313819122916
9092.0;508.66517526004066
9093.0;404.02062283157545
9094.0;506.0133181097971
9095.0;408.95053185155325
9096.0;401.9966497414569
9097.0;302.0528724252248
9098.0;409.2963474287617
9099.0;511.0879037820276
9100.0;304.2783761833023
9101.0;406.5542664347736
9102.0;505.92849279827675
9103.0;407.38899500524946
9104.0;406.91624646340745
9105.0;508.8673579543001
9106.0;409.64821133267196
9107.0;402.1531772090341
9108.0;405.4094724707509
9109.0;403.82631540405106
9110.0;402.56250052912264
9111.0;401.948959318781
9112.0;405.0474927895182
9113.0;303.93637064751397
9114.0;502.7299720992278
9115.0;304.02763818509396
9116.0;408.70887879586127
9117.0;408.73796382775134
9118.0;400.2126650582976
9119.0;405.8733425315285
9120.0;304.2370754814955
9121.0;402.4490482745285
9122.0;404.2769257433482
9123.0;407.67785640379253
9124.0;407.1464761005971
9125.0;409.1237131382361
9126.0;405.9114156312426
9127.0;305.9157893997042
9128.0;405.5184831053309
9129.0;305.3069053137182
9130.0;400.29100305677565
9131.0;402.9514861861931
9132.0;407.2313182238802
9133.0;306.74637314837133
9134.0;405.9927420087493
9135.0;409.24238824659983
9136.0;299.60260311755326
9137.0;409.80571210763986
9138.0;408.1049297624055
9139.0;405.6005110136514
9140.0;401.54248794231654
9141.0;407.92722620914594
9142.0;405.5633108516562
9143.0;407.81638745158045
9144.0;409.3842392739195
9145.0;409.3148973920634
9146.0;405.60879446747117
9147.0;509.50796953658363
9148.0;303.33983661433035
9149.0;400.6018390521434
9150.0;401.53786018193296
9151.0;409.2291368694929
9152.0;306.2530264432492
9153.0;401.7455429855181
9154.0;510.410856020772
9155.0;407.2141641965686
9156.0;403.7726152177664
9157.0;511.46221926345436
9158.0;400.27128702991473
9159.0;403.0378156341935
9160.0;409.6468956044069
9161.0;409.4899561103019
9162.0;406.2699236121835
9163.0;403.78746876438555
9164.0;510.7229747547642
9165.0;402.10089640090024
9166.0;405.03482725626014
9167.0;503.8993711023357
9168.0;405.22244819219463
9169.0;406.06899913238084
9170.0;405.4148464873639
9171.0;408.55368323868544
9172.0;409.7953138563959
9173.0;403.14845067300047
9174.0;400.64536214555307
9175.0;409.80049253291565
9176.0;402.6134582054605
9177.0;408.28736715182913
9178.0;408.60161121099964
9179.0;512.3909145350647
9180.0;502.79457886900457
9181.0;402.5484023835189
9182.0;409.36341713695356
9183.0;400.89237138586105
9184.0;403.68212059363407
9185.0;305.22702578753245
9186.0;405.91539288962883
9187.0;400.51352774047695
9188.0;298.378279777827
9189.0;303.44236330940794
9190.0;408.2766376719648
9191.0;404.00367631097254
9192.0;408.968161556305
9193.0;404.79195766248245
9194.0;408.18457237821116
9195.0;401.87055159448533
9196.0;406.49226639724714
9197.0;404.04104543011636
9198.0;409.3139336808124
9199.0;402.50132612390496
9200.0;403.7137976975519
9201.0;406.1875413987623
9202.0;302.5037491854038
9203.0;510.1015707675533
9204.0;405.3797764603433
9205.0;505.52646494371965
9206.0;401.33152262947624
9207.0;400.61110755937256
9208.0;506.833608021623
9209.0;404.8514082794872
9210.0;404.4467643448268
9211.0;401.91933141844027
9212.0;505.10986208827075
9213.0;400.49573287536214
9214.0;302.01714491366204
9215.0;409.48371702355644
9216.0;407.5662225518942
9217.0;403.6697363552583
9218.0;404.6064889380537
9219.0;405.6807449672386
9220.0;405.8032449891161
9221.0;407.106687230654
9222.0;409.12377594481353
9223.0;409.59259396974454
9224.0;503.60808628026894
9225.0;401.56292695502304
9226.0;408.10733167165887
9227.0;409.37873427223644
9228.0;408.11806041249105
9229.0;301.3300663273574
9230.0;505.12716275989357
9231.0;402.6503865364674
9232.0;401.4079390618506
9233.0;402.4698101895967
9234.0;507.4320978198152
9235.0;401.070803062616
9236.0;408.3160069318554
9237.0;407.8859217017925
9238.0;402.2383857454161
9239.0;409.8150961220488
9240.0;405.2242877702933
9241.0;404.8094317442706
9242.0;405.54645302020845
9243.0;402.33789095670625
9244.0;402.10742541185385
9245.0;405.48755753204995
9246.0;409.2407212084901
9247.0;404.4367517654049
9248.0;409.8384472730702
9249.0;503.932580134833
9250.0;400.85891925656875
9251.0;508.067223494332
9252.0;402.9299460460717
9253.0;302.91177018903073
9254.0;409.61990196628926
9255.0;409.3382581383817
9256.0;408.7247626002501
9257.0;503.0647034539226
9258.0;403.2020340355483
9259.0;300.4794419974776
9260.0;510.4625007490117
9261.0;400.6036490989859
9262.0;408.5542334679169
9263.0;511.7873497323045
9264.0;300.82640816937237
9265.0;409.86557042172797
9266.0;404.6692090332741
9267.0;307.3529325651699
9268.0;408.0609598779931
9269.0;404.57643260869503
9270.0;502.9951811228953
9271.0;505.9405177684485
9272.0;400.87889812299557
9273.0;400.85631060750484
9274.0;505.15626031696866
9275.0;404.31200139536764
9276.0;404.0453309855256
9277.0;304.9622291740899
9278.0;402.3568592888257
9279.0;503.5466623551801
9280.0;297.52947754637444
9281.0;404.29401252493216
9282.0;400.5841476866022
9283.0;406.88918206306283
9284.0;409.66041447127685
9285.0;306.92387068373955
9286.0;303.25220233190447
9287.0;408.9570554163217
9288.0;502.7784860132231
9289.0;401.6725626925582
9290.0;409.7726237559557
9291.0;403.0367238323357
9292.0;403.26868989777705
9293.0;402.80691338113274
9294.0;508.695038275586
9295.0;406.7197288079495
9296.0;406.21935898296283
9297.0;406.99146684181073
9298.0;402.84424655130783
9299.0;408.4718697485647
9300.0;404.68878748150576
9301.0;306.7291419187483
9302.0;403.21386734881577
9303.0;407.11483825922477
9304.0;407.8628267255857
9305.0;303.95316179762744
9306.0;299.81522523160027
9307.0;506.83750397119746
9308.0;405.79128933654505
9309.0;408.62163138722195
9310.0;407.71999275374213
9311.0;405.8467784569524
9312.0;407.62148079910725
9313.0;406.15216314624206
9314.0;403.26212783964337
9315.0;409.64620510107926
9316.0;297.74389708953015
9317.0;407.58332519139014
9318.0;407.72910322132907
9319.0;401.7173410254358
9320.0;400.25080715293154
9321.0;407.2400168472441
9322.0;406.1566250551336
9323.0;403.01965494737976
9324.0;401.78422941891085
9325.0;400.8219879482004
9326.0;403.0815918646322
9327.0;409.31225973466115
9328.0;507.9173167442826
9329.0;400.5832430314437
9330.0;404.3230743037066
9331.0;406.62635274305586
9332.0;505.18603024687127
9333.0;401.0981866416983
9334.0;406.4615567059427
9335.0;406.23631061663457
9336.0;406.3886740347739
9337.0;403.66987656773165
9338.0;509.89023479337254
9339.0;409.2256882749026
9340.0;403.96252771230854
9341.0;502.9441340806217
9342.0;401.3322830111909
9343.0;409.7991313416069
9344.0;509.1577754236198
9345.0;306.4070545628789
9346.0;506.4251647164122
9347.0;403.11185288406546
9348.0;405.8144706833363
9349.0;503.35927166914246
9350.0;510.37408568487626
9351.0;402.36851301652564
9352.0;408.60130910111627
9353.0;304.75830358469597
9354.0;402.56484027466655
9355.0;301.5187552221994
9356.0;301.30511079464765
9357.0;406.79734829155854
9358.0;408.6150448997831
9359.0;403.47955258849066
9360.0;509.28803314393895
9361.0;406.8799607830509
9362.0;401.2882115354326
9363.0;407.69789831874124
9364.0;403.4886805953851
9365.0;404.5973643758176
9366.0;402.9370191920582
9367.0;405.3571396868289
9368.0;297.7554087082826
9369.0;404.9561144275989
9370.0;402.32779021933993
9371.0;409.57613541302635
9372.0;510.91590675104874
9373.0;409.5205678833293
9374.0;406.9936481439324
9375.0;409.4412003148682
9376.0;404.8533419244014
9377.0;402.84372971998147
9378.0;402.8338042530725
9379.0;406.98036813447914
9380.0;404.7284377677859
9381.0;408.27101626938776
9382.0;407.7398433479155
9383.0;408.22344329105994
9384.0;406.4956240405697
9385.0;400.46420452824793
9386.0;404.10110404604495
9387.0;402.8264467338667
9388.0;402.91630115870333
9389.0;406.0143531397516
9390.0;409.4673845835079
9391.0;402.61152964388145
9392.0;408.0439899264386
9393.0;401.004001665084
9394.0;400.58520955552495
9395.0;402.1045806321906
9396.0;401.2455788929328
9397.0;409.28288802840814
9398.0;298.005488645
9399.0;405.9104056249772
9400.0;403.8523234398094
9401.0;400.1185199553462
9402.0;301.3769828838173
9403.0;510.19413246729766
9404.0;405.24004867551184
9405.0;401.1124499847464
9406.0;401.98600507738394
9407.0;502.6103550952798
9408.0;406.823164655301
9409.0;507.40373103482494
9410.0;401.01603592197284
9411.0;407.20309637643766
9412.0;400.2052501790019
9413.0;306.4686255979688
9414.0;409.3463741363526
9415.0;511.1825323793637
9416.0;401.6718119034417
9417.0;503.80208795183796
9418.0;405.1224380748152
9419.0;503.4195201631812
9420.0;401.63607742565335
9421.0;407.2107565930329
9422.0;406.3444899825074
9423.0;403.7413877305389
9424.0;402.27027256099433
9425.0;512.3622827754683
9426.0;504.596851569266
9427.0;306.3966170648618
9428.0;402.3310627367821
9429.0;511.3884095930537
9430.0;400.94249004639033
9431.0;504.3761233512207
9432.0;406.1749896670425
9433.0;510.312395519536
9434.0;402.6911203246429
9435.0;306.31132983360595
9436.0;512.3016281851149
9437.0;405.0833199651067
9438.0;401.26001702974884
9439.0;302.04027061570343
9440.0;401.1962754873609
9441.0;407.3394326694399
9442.0;408.8510584112194
9443.0;401.928154752771
9444.0;407.4160721904817
9445.0;406.34839560456646
9446.0;406.12244919429037
9447.0;304.05801049214847
9448.0;303.5512823765531
9449.0;405.70177283458673
9450.0;297.51866909963775
9451.0;404.4996165938088
9452.0;402.72093186623545
9453.0;409.39385565671546
9454.0;300.91890764429434
9455.0;307.09025613368306
9456.0;406.91149801297433
9457.0;402.85268875185596
9458.0;402.869366549108
9459.0;402.62692895908305
9460.0;401.2620245641929
9461.0;409.8576171174502
9462.0;408.29702453412784
9463.0;404.11602554749345
9464.0;301.54153656464143
9465.0;401.9349482333874
9466.0;409.71947977887595
9467.0;401.7979138162051
9468.0;306.4170400820372
9469.0;509.5106260700915
9470.0;403.7176248787
9471.0;407.8191143289528
9472.0;508.86005842437646
9473.0;403.8384520060801
9474.0;505.5316141087242
9475.0;405.4279926968418
9476.0;400.76501015705645
9477.0;400.76910803718175
9478.0;402.35587261614205
9479.0;304.01212609401034
9480.0;405.47821896830305
9481.0;405.74078154813674
9482.0;402.2917640059038
9483.0;508.11247185375004
9484.0;403.4605412565621
9485.0;401.23012679533053
9486.0;305.38676868255334
9487.0;408.8738515829719
9488.0;509.3453697506681
9489.0;299.6958637806714
9490.0;406.48792296375234
9491.0;405.23539459387314
9492.0;404.67566963475275
9493.0;407.0544595725421
9494.0;407.85904136861785
9495.0;404.44153687468844
9496.0;400.8873177632156
9497.0;511.0869849267157
9498.0;305.98527005833665
9499.0;511.5580273160651
9500.0;409.88768982179397
9501.0;400.0435623152628
9502.0;503.3341502440258
9503.0;403.48968617952784
9504.0;409.3594131484557
9505.0;407.48445500798005
9506.0;402.1908464025728
9507.0;403.82739825076897
9508.0;403.2094378050831
9509.0;405.0529231747854
9510.0;402.1870792209968
9511.0;306.8778935291341
9512.0;400.1396344981415
9513.0;402.17601246303377
9514.0;404.60160240829083
9515.0;402.387936327742
9516.0;402.8788868027152
9517.0;400.61405931338027
9518.0;406.98928201841477
9519.0;302.22834370475437
9520.0;401.1879156051713
9521.0;403.04886489291016
9522.0;406.82077161693087
9523.0;409.96038907781707
9524.0;404.364055076792
9525.0;502.75612838301174
9526.0;305.62594889177376
9527.0;511.46562514211234
9528.0;406.94503231393975
9529.0;299.8458751105643
9530.0;403.55060924974674
9531.0;408.58615350473303
9532.0;402.60551846064016
9533.0;402.4735430548123
9534.0;409.3405049776851
9535.0;405.6594954139969
9536.0;507.85586800370095
9537.0;503.93029771277315
9538.0;304.3619877498322
9539.0;306.94146831982897
9540.0;409.7240406154487
9541.0;400.18411817782356
9542.0;404.22468222095824
9543.0;299.9652724607045
9544.0;406.7653991143167
9545.0;403.60903848788246
9546.0;405.3479067984527
9547.0;407.3509480418078
9548.0;401.572242768089
9549.0;408.5748515326784
9550.0;405.972600438885
9551.0;407.86011410440005
9552.0;403.5199549739074
9553.0;405.3742562898056
9554.0;403.12301414319825
9555.0;409.1261996691772
9556.0;401.9214631005927
9557.0;406.4556761732248
9558.0;400.2672933839208
9559.0;402.7213087823437
9560.0;406.93390953536
9561.0;506.0822017769469
9562.0;506.109777032161
9563.0;403.61353357014167
9564.0;408.19639247969997
9565.0;406.8963334515863
9566.0;409.9794918221819
9567.0;409.5371715054614
9568.0;405.19146404373373
9569.0;403.48056549838634
9570.0;401.5989068997727
9571.0;402.3387594322086
9572.0;407.929280712314
9573.0;405.30065745058454
9574.0;408.4094910162972
9575.0;403.0095626034903
9576.0;505.81272902840294
9577.0;401.9312238245949
9578.0;512.2463993136461
9579.0;406.5100270683504
9580.0;409.33445312226746
9581.0;401.2991416585236
9582.0;406.92281188417866
9583.0;400.3796211845929
9584.0;400.45939885312265
9585.0;512.3850224037792
9586.0;511.45522359675914
9587.0;401.60962052362447
9588.0;406.3217944890538
9589.0;408.1365414937009
9590.0;406.87825247838
9591.0;503.53638449947437
9592.0;300.1727702801562
9593.0;511.0232229337468
9594.0;299.61300300665
9595.0;404.8388710226744
9596.0;306.45770615966705
9597.0;400.63978106401254
9598.0;404.5742451496636
9599.0;301.7022216065362
9600.0;408.750079962884
9601.0;402.1566357844185
9602.0;403.9649382832252
9603.0;402.0909763104654
9604.0;408.95475905181416
9605.0;409.88633599383473
9606.0;508.2906242938498
9607.0;405.99005795009043
9608.0;409.71971968252626
9609.0;509.94428324614194
9610.0;409.94967397420737
9611.0;400.60982878051294
9612.0;307.1735181289347
9613.0;408.89760166580004
9614.0;402.4241552300537
9615.0;402.1157951160766
9616.0;509.8188792097566
9617.0;400.1405213145703
9618.0;409.7329019920292
9619.0;510.7502229179928
9620.0;401.74454692292943
9621.0;299.3415540670113
9622.0;407.1546013653119
9623.0;400.20329731729225
9624.0;405.3062420429998
9625.0;510.39677966811377
9626.0;409.4925107217231
9627.0;409.1636312416353
9628.0;405.3175975752252
9629.0;401.2906329231742
9630.0;407.81460117598846
9631.0;407.40519954569464
9632.0;404.2016163181188
9633.0;301.2848231126023
9634.0;407.61008090189443
9635.0;508.8926770112442
9636.0;404.4353229710725
9637.0;403.1420266723928
9638.0;405.84663382373265
9639.0;407.33582461149024
9640.0;510.82566892586937
9641.0;402.5044752040913
9642.0;507.7850442012834
9643.0;403.25699569214095
9644.0;408.73115206874405
9645.0;408.69718901504183
9646.0;407.75958258733164
9647.0;505.6713449510421
9648.0;404.26630343076266
9649.0;511.4860126888536
9650.0;406.07333103855973
9651.0;400.7919538842135
9652.0;301.96475582351985
9653.0;400.5071952105346
9654.0;407.66375193945896
9655.0;402.36967350041454
9656.0;401.9648356904183
9657.0;502.7735212814718
9658.0;298.3932609011294
9659.0;408.67620589465895
9660.0;404.8236118973273
9661.0;402.61763129780417
9662.0;406.4408466598518
9663.0;403.1243465681335
9664.0;405.62474397302674
9665.0;503.0689635635416
9666.0;408.7977187918844
9667.0;407.96877797754445
9668.0;408.06025581555986
9669.0;406.55552973179334
9670.0;402.20284806597164
9671.0;409.9971589629849
9672.0;407.32151260944005
9673.0;297.82896532205353
9674.0;400.17995543828636
9675.0;400.9127430128771
9676.0;300.1956944773626
9677.0;404.4327407348298
9678.0;407.45372565504556
9679.0;403.5374735144216
9680.0;405.85499919993913
9681.0;405.0151068901296
9682.0;407.9185636130471
9683.0;298.4028318808577
9684.0;407.5246155879812
9685.0;400.74993958317464
9686.0;408.84841554332434
9687.0;408.49146057849543
9688.0;401.50372764906035
9689.0;400.650248635819
9690.0;300.346096492631
9691.0;402.37356773829305
9692.0;406.6335408350987
9693.0;298.6196055758203
9694.0;301.95806305100837
9695.0;402.43889126562453
9696.0;408.2848377917943
9697.0;404.2668763714884
9698.0;409.75930439127
9699.0;509.2672196509685
9700.0;307.219030011941
9701.0;405.53988551903234
9702.0;402.38834804836785
