Value;Температура масла на входе в двигатель
7065.0;49.17216926044219
7066.0;44.358935551849974
7067.0;56.28877463616692
7068.0;42.59468961615962
7069.0;45.97428830552646
7070.0;61.906338404392926
7071.0;43.344480739784686
7072.0;45.77552294555947
7073.0;41.94457330416822
7074.0;40.20537557992878
7075.0;46.37670028680061
7076.0;43.030042608056554
7077.0;42.46548083690522
7078.0;43.76243245284925
7079.0;45.290717204917186
7080.0;42.53561117662194
7081.0;42.66759296213706
7082.0;46.54911435912731
7083.0;30.67578978684398
7084.0;45.3207596884051
7085.0;55.83153826120382
7086.0;45.96266025269009
7087.0;45.09763776714482
7088.0;36.10296223341406
7089.0;45.735178554818525
7090.0;30.843254153798185
7091.0;41.15857948346514
7092.0;41.00670761893714
7093.0;55.376000828126145
7094.0;61.74009733916283
7095.0;47.381053755109136
7096.0;36.78101102243312
7097.0;40.40474533526663
7098.0;45.213181929917425
7099.0;47.93804358819255
7100.0;41.66403461797195
7101.0;32.0838670314396
7102.0;44.36858487804156
7103.0;47.832123393727734
7104.0;45.131714531971156
7105.0;42.38856862177629
7106.0;55.79244831564702
7107.0;44.02627017356511
7108.0;46.60784516141375
7109.0;49.920985524523466
7110.0;46.16619639031008
7111.0;44.81976134726607
7112.0;49.7555837887029
7113.0;48.45768548531238
7114.0;46.05700267717706
7115.0;42.76691837395472
7116.0;41.34591282332286
7117.0;33.07271487362939
7118.0;27.91015052948768
7119.0;43.469747386158254
7120.0;46.28909396033935
7121.0;42.77778794954849
7122.0;59.01387795774165
7123.0;48.055532678106495
7124.0;43.00580258771759
7125.0;48.31377418980136
7126.0;44.4749824037596
7127.0;46.0337142348087
7128.0;62.26425989476423
7129.0;41.23306328172539
7130.0;41.84241864756318
7131.0;44.849326768033116
7132.0;43.18227714252976
7133.0;49.60496068182352
7134.0;42.34638560078518
7135.0;44.821529203089824
7136.0;43.293432745496794
7137.0;31.268627499085753
7138.0;28.97174199176456
7139.0;49.008699973588314
7140.0;44.646547136245154
7141.0;44.66643222009129
7142.0;27.736861458268358
7143.0;46.225895227038514
7144.0;43.04725095966907
7145.0;49.89426876018294
7146.0;48.00693863798389
7147.0;49.656796950415554
7148.0;46.69354413199578
7149.0;40.395832120661154
7150.0;47.14922524594213
7151.0;57.976068717875926
7152.0;48.05292380964941
7153.0;46.190316771134874
7154.0;62.015925750566275
7155.0;41.5487658489573
7156.0;30.281251776461843
7157.0;46.63905732593766
7158.0;30.62076744080626
7159.0;43.37004112981332
7160.0;49.313455151135955
7161.0;56.91605505845399
7162.0;46.00436834726299
7163.0;30.198987975661332
7164.0;44.90766154809279
7165.0;42.405922045090605
7166.0;36.87777336496028
7167.0;40.83678229518813
7168.0;30.867607201825876
7169.0;54.6914396568044
7170.0;42.14352472928627
7171.0;41.00160203209236
7172.0;40.99744920096049
7173.0;33.715784576797525
7174.0;40.629902196065416
7175.0;45.33550905722984
7176.0;48.18851970874646
7177.0;29.826885973496438
7178.0;48.11118635163898
7179.0;31.080541561653767
7180.0;53.00715811202968
7181.0;48.64705776954251
7182.0;47.37650991467131
7183.0;54.30403456413963
7184.0;49.00179194699265
7185.0;35.52018073179782
7186.0;47.95292990260251
7187.0;45.32643064619305
7188.0;47.66466077254859
7189.0;44.26847521634101
7190.0;46.70073595807759
7191.0;43.19267277688092
7192.0;46.42905558420223
7193.0;42.570141245425646
7194.0;49.655729159680845
7195.0;57.8757873437799
7196.0;44.96101441165458
7197.0;40.72312373912008
7198.0;49.71298974309109
7199.0;44.42951222436882
7200.0;46.05360479975045
7201.0;49.56338366471384
7202.0;42.46224866653712
7203.0;45.974317111650116
7204.0;43.40997834130913
7205.0;48.84131392785062
7206.0;42.70610265232493
7207.0;56.8713999210038
7208.0;48.49402527065846
7209.0;53.24978415526193
7210.0;47.992748081815975
7211.0;43.09217986315389
7212.0;43.32507739085072
7213.0;42.468012784431416
7214.0;41.03962774756687
7215.0;48.10710131803891
7216.0;41.645014889361825
7217.0;42.889549838887326
7218.0;43.90496585991137
7219.0;46.924518157749944
7220.0;49.33637970369851
7221.0;28.83467000176927
7222.0;46.19791849165736
7223.0;60.61311363818992
7224.0;42.8829894203721
7225.0;45.98292900100594
7226.0;57.526132389377
7227.0;36.85532234917036
7228.0;42.276701710603035
7229.0;42.78258684297946
7230.0;43.286811004835016
7231.0;43.8471364363778
7232.0;49.80769427809717
7233.0;62.29591850194471
7234.0;49.772184727610735
7235.0;34.56728296175197
7236.0;46.586448603132155
7237.0;42.38094991814363
7238.0;48.903289500041524
7239.0;47.60520565669231
7240.0;42.19628649857786
7241.0;46.10288512354949
7242.0;48.680958246646696
7243.0;41.99003617383371
7244.0;32.16614276961343
7245.0;46.08549526007127
7246.0;53.47719602126481
7247.0;44.21805311691554
7248.0;40.321422652810405
7249.0;43.22237354586361
7250.0;42.97038915782961
7251.0;41.77192999198759
7252.0;47.813926274067505
7253.0;45.20037568796092
7254.0;46.81245816993257
7255.0;45.002299634272596
7256.0;40.21122158499528
7257.0;40.065097214842304
7258.0;48.45387193024532
7259.0;49.70232668162195
7260.0;45.684931210695915
7261.0;49.907742788408385
7262.0;41.180240011533584
7263.0;45.05298819350013
7264.0;43.04745468967018
7265.0;42.53410550528591
7266.0;49.66618694610182
7267.0;43.95642341951954
7268.0;40.972049400084515
7269.0;42.69465910514431
7270.0;40.56425732790004
7271.0;49.49323679160594
7272.0;47.99344118222816
7273.0;36.92765253220524
7274.0;45.61451757049333
7275.0;47.844526952348296
7276.0;31.749772024492664
7277.0;48.11182209952102
7278.0;42.392125584051044
7279.0;33.32892241718003
7280.0;29.125105512483096
7281.0;40.98255531521678
7282.0;41.665392887026805
7283.0;49.83985424457826
7284.0;41.422352394993666
7285.0;34.153580520373744
7286.0;47.60942501064328
7287.0;33.472165295460556
7288.0;54.66127388505036
7289.0;44.50807753288922
7290.0;45.73797822497318
7291.0;49.51740345493232
7292.0;46.44794374572193
7293.0;42.82994477739561
7294.0;29.134112792410647
7295.0;40.79533940770512
7296.0;49.00850513310435
7297.0;48.3125762823224
7298.0;37.29034867400457
7299.0;42.64799014001975
7300.0;43.21044890825278
7301.0;40.844855935841686
7302.0;57.83344918782839
7303.0;30.177064334249124
7304.0;47.46341836253986
7305.0;42.51604569842909
7306.0;41.55336811675454
7307.0;46.36429188434031
7308.0;41.43226370859859
7309.0;52.56555447926702
7310.0;31.596568129513095
7311.0;49.91075533497048
7312.0;49.91573737686096
7313.0;37.377971175549085
7314.0;49.80752319120996
7315.0;41.80592388626028
7316.0;44.106214141452824
7317.0;29.027655537316846
7318.0;49.52728277490287
7319.0;33.36099308302039
7320.0;54.17529297176104
7321.0;27.791990720717898
7322.0;36.09777769146138
7323.0;52.92635566867151
7324.0;48.01626371117633
7325.0;40.04801721272254
7326.0;46.42050286093682
7327.0;49.42477145265036
7328.0;46.3918180194177
7329.0;54.38926048516847
7330.0;47.20755706208473
7331.0;35.90863422112541
7332.0;48.16172448439537
7333.0;42.840761272187294
7334.0;46.26021471515648
7335.0;47.27588328457612
7336.0;40.66913567042763
7337.0;43.03222738579729
7338.0;59.7280711585065
7339.0;40.201543541670645
7340.0;43.6587557934084
7341.0;58.60064352827918
7342.0;49.99532962722778
7343.0;35.84987607914248
7344.0;40.336526310301245
7345.0;47.891976334396894
7346.0;44.48400069722268
7347.0;43.06151992227039
7348.0;53.2277222820798
7349.0;41.125753120591305
7350.0;48.95187605082058
7351.0;48.55906650982709
7352.0;56.94929710847991
7353.0;40.6258730548683
7354.0;37.247394805473014
7355.0;42.66284483855525
7356.0;49.006299003276524
7357.0;43.73172636034164
7358.0;46.36938191175105
7359.0;49.923631670000255
7360.0;40.6895382834418
7361.0;37.29675856529956
7362.0;30.8979779058091
7363.0;48.64079669580908
7364.0;46.61576692306838
7365.0;43.76004521866345
7366.0;49.59504461774697
7367.0;40.13640563799835
7368.0;42.196779931189404
7369.0;47.83886009653213
7370.0;59.62862566944519
7371.0;44.99251794305135
7372.0;40.90759820983488
7373.0;62.25845344258241
7374.0;62.3862113579149
7375.0;44.143060359198905
7376.0;27.769795565171734
7377.0;34.37018992816101
7378.0;45.91547349010726
7379.0;43.852064875699234
7380.0;53.76047375590176
7381.0;40.04511747832255
7382.0;59.498682986917316
7383.0;46.05089525141533
7384.0;31.437629449675377
7385.0;28.027058012400552
7386.0;54.91560958210094
7387.0;44.40629558792527
7388.0;49.14475455482335
7389.0;44.82387137394171
7390.0;35.45509580224262
7391.0;29.793484700672984
7392.0;41.27423027787169
7393.0;54.04217018354542
7394.0;42.12073690020041
7395.0;43.98877695109698
7396.0;45.59042044171734
7397.0;44.847959831319756
7398.0;42.85473135023618
7399.0;49.310964733627614
7400.0;46.82750926570798
7401.0;54.51245332248199
7402.0;48.61861806635256
7403.0;47.044253074756185
7404.0;30.085455154652507
7405.0;46.53142939266326
7406.0;47.57530035472019
7407.0;41.404156514962665
7408.0;42.17285414504531
7409.0;45.31619255144665
7410.0;41.35207354616556
7411.0;36.73742874120521
7412.0;43.360248381226455
7413.0;47.65098697503705
7414.0;59.94879588645438
7415.0;36.99961316283966
7416.0;41.0520669723608
7417.0;41.577218981173495
7418.0;53.27282423120379
7419.0;49.215517517112644
7420.0;42.42463050004145
7421.0;45.19328844599308
7422.0;41.382464486770445
7423.0;42.43534546810444
7424.0;47.81475465209077
7425.0;59.102852011710084
7426.0;42.20636124038342
7427.0;43.43463404377702
7428.0;41.820241314922036
7429.0;46.563045133178456
7430.0;46.668597944409804
7431.0;40.6318628005505
7432.0;44.85349335647021
7433.0;46.61022675304023
7434.0;40.183474530358794
7435.0;46.743228455152966
7436.0;42.2835084302886
7437.0;30.74993921955435
7438.0;45.79355322729294
7439.0;48.87521761008345
7440.0;42.37323941455789
7441.0;42.15476784112411
7442.0;36.98726174444596
7443.0;47.142568835275426
7444.0;62.222214885379856
7445.0;42.26732149674798
7446.0;55.91813578058433
7447.0;55.04660369747767
7448.0;44.136085136936074
7449.0;60.794029733929186
7450.0;48.77267621037113
7451.0;40.30423090869604
7452.0;44.67415769560263
7453.0;41.59435289660704
7454.0;47.58082908295779
7455.0;47.43032806210918
7456.0;42.211015015679116
7457.0;44.18000155767062
7458.0;47.89442358588599
7459.0;40.87552533020147
7460.0;47.49226168048953
7461.0;40.20853187106694
7462.0;59.031371122384265
7463.0;45.0407621481207
7464.0;56.045153188500564
7465.0;44.45997868929222
7466.0;31.15484222815195
7467.0;29.20244894606548
7468.0;45.391341298529284
7469.0;48.568380264098266
7470.0;53.603747557302114
7471.0;42.57479097418398
7472.0;44.07609084382633
7473.0;54.331344315195636
7474.0;44.92988591859499
7475.0;31.489119406803653
7476.0;44.26867147930253
7477.0;41.6616202796388
7478.0;41.86149849882867
7479.0;32.499324675572026
7480.0;40.480621100395666
7481.0;44.19369605535571
7482.0;30.87183739119496
7483.0;41.7122893576627
7484.0;44.76761768356466
7485.0;43.180632255224864
7486.0;48.560585795237685
7487.0;49.94385910391172
7488.0;47.533012743528055
7489.0;47.61133902942407
7490.0;42.06414410911287
7491.0;37.138352520000495
7492.0;42.43811190355312
7493.0;48.69210955264304
7494.0;55.18933393903377
7495.0;48.397067434665225
7496.0;48.376871252569906
7497.0;40.25540354080125
7498.0;49.59010573368469
7499.0;41.762996618957224
7500.0;47.68795067095557
7501.0;49.296228418114126
7502.0;49.77452964856935
7503.0;46.92804787757312
7504.0;47.3830467431403
7505.0;60.74657099562161
7506.0;40.72802855295544
7507.0;60.60871333394035
7508.0;29.107127538000974
7509.0;46.44177549534258
7510.0;42.89003744623057
7511.0;40.26510670460334
7512.0;43.07694453401193
7513.0;59.78124111011281
7514.0;44.058448446580954
7515.0;61.120294202294005
7516.0;31.763548940632724
7517.0;60.07256403200101
7518.0;41.53982325132718
7519.0;46.82280961736701
7520.0;42.57890972775044
7521.0;31.88422069115461
7522.0;46.867714016215125
7523.0;43.841989203635805
7524.0;40.98824203503983
7525.0;47.85191539398463
7526.0;46.86559643920079
7527.0;47.26702045076441
7528.0;30.14152003944649
7529.0;49.90630112249922
7530.0;34.30288770131092
7531.0;48.40235098886471
7532.0;43.13157734480811
7533.0;46.870201530407456
7534.0;44.62677818560551
7535.0;44.50815254963413
7536.0;37.165644063532895
7537.0;48.250673012554
7538.0;46.331762919428954
7539.0;42.68447027562125
7540.0;44.017947565093046
7541.0;46.13156125426811
7542.0;44.62385779645623
7543.0;32.835842444242694
7544.0;40.930449138023796
7545.0;48.828945730618756
7546.0;53.90783376637961
7547.0;56.19023443520198
7548.0;40.17912998812844
7549.0;41.76524445167014
7550.0;49.69037351259887
7551.0;46.202288803873046
7552.0;41.69384059456565
7553.0;41.79216514298885
7554.0;46.81060998018197
7555.0;46.17825534596709
7556.0;48.09997495126807
7557.0;43.00480651940794
7558.0;40.99737447933936
7559.0;43.35467936945466
7560.0;40.49518225611824
7561.0;43.193609308522625
7562.0;48.78217278806163
7563.0;47.073978867341886
7564.0;44.42426460205858
7565.0;43.12128050724838
7566.0;41.24926326506682
7567.0;42.055828321557314
7568.0;46.24218665484168
7569.0;43.99008224277979
7570.0;41.70864973259659
7571.0;49.409165705413564
7572.0;46.40397123994563
7573.0;54.792876235701044
7574.0;40.409866318197004
7575.0;42.711474068664046
7576.0;34.67788314184189
7577.0;47.54217553818228
7578.0;45.77110382176208
7579.0;44.749233328557125
7580.0;33.587167552361
7581.0;48.81934906495173
7582.0;46.8874592946778
7583.0;41.4454360565365
7584.0;41.67440764892746
7585.0;46.579538959619086
7586.0;44.050543536705725
7587.0;44.983388850366566
7588.0;48.47350732628162
7589.0;56.010187541148596
7590.0;29.980981155001956
7591.0;43.92412885282371
7592.0;40.971082863492704
7593.0;44.03402152170247
7594.0;45.39276589551978
7595.0;33.03481465751469
7596.0;61.910262357646815
7597.0;47.50738187821888
7598.0;37.31789385067325
7599.0;46.09029970875655
7600.0;42.63306110130449
7601.0;33.186058489778446
7602.0;45.43810633188011
7603.0;44.191506637165986
7604.0;44.6306397172891
7605.0;32.591309651798035
7606.0;57.90756902434937
7607.0;45.40205312144764
7608.0;41.45132110581502
7609.0;49.06860883995641
7610.0;49.08348787417792
7611.0;41.63332907026245
7612.0;29.149011635537704
7613.0;48.90837670292257
7614.0;49.228070533696666
7615.0;49.173934840276175
7616.0;34.17181635786161
7617.0;49.851064469672124
7618.0;44.882947277631004
7619.0;43.45179712968974
7620.0;45.284634380937156
7621.0;47.36673704811943
7622.0;49.55915474934786
7623.0;44.61997797492184
7624.0;27.716164900593427
7625.0;49.42832311375634
7626.0;47.2166798905419
7627.0;45.7202386785329
7628.0;49.164724348123535
7629.0;41.98896945686827
7630.0;42.42056962378252
7631.0;29.222428697164936
7632.0;44.05450010846217
7633.0;61.14292139843617
7634.0;40.17347643662377
7635.0;43.406859575998325
7636.0;46.824982720636534
7637.0;55.052008410827085
7638.0;49.85297141085602
7639.0;33.27170007131557
7640.0;56.967931363726315
7641.0;44.78978477246402
7642.0;30.003022876215226
7643.0;46.16249657676283
7644.0;34.572991697305596
7645.0;47.06604525922582
7646.0;43.36938297780054
7647.0;45.1222093204303
7648.0;59.21422092393368
7649.0;46.560123001754185
7650.0;55.4603725581635
7651.0;56.58774240942364
7652.0;45.849655384835515
7653.0;43.09892466866497
7654.0;60.97142555187226
7655.0;44.41570331657269
7656.0;43.9698658701617
7657.0;61.16565101472807
7658.0;54.00454037576372
7659.0;46.60777499966495
7660.0;48.89806374994896
7661.0;40.23194517012452
7662.0;53.22632823332379
7663.0;41.911415661086046
7664.0;43.03551266364639
7665.0;46.42233612240041
7666.0;44.21087436546162
7667.0;42.327585351916184
7668.0;40.5139565360446
7669.0;46.450515288784715
7670.0;52.53651193957276
7671.0;41.24270027219702
7672.0;44.0019728098807
7673.0;44.797192784198245
7674.0;49.43610423165238
7675.0;44.90185690081006
7676.0;56.14083643816398
7677.0;53.013740332847604
7678.0;43.32110853338117
7679.0;43.614980333092035
7680.0;47.93709596321403
7681.0;47.7785485279757
7682.0;41.76496757238308
7683.0;48.96017459231939
7684.0;47.31810333055073
7685.0;46.33312009068451
7686.0;43.759538702457284
7687.0;46.007307243906034
7688.0;47.59188605906027
7689.0;41.04623057776838
7690.0;56.587388950616074
7691.0;55.27683206859447
7692.0;48.39353883841808
7693.0;46.48365703324483
7694.0;34.0284727640763
7695.0;45.79653912987742
7696.0;31.99054352625418
7697.0;42.576837385249135
7698.0;49.587193478662236
7699.0;47.575082402822204
7700.0;45.727404586559814
7701.0;45.83073078079322
7702.0;55.17195313072497
7703.0;46.43144901341154
7704.0;57.247281971060204
7705.0;31.183998281699232
7706.0;56.54257952056275
7707.0;43.777499597641324
7708.0;32.95684008971543
7709.0;46.506136090341094
7710.0;43.60090975619141
7711.0;44.58864060572806
7712.0;44.458278191565974
7713.0;46.09483784758068
7714.0;40.03991291831991
7715.0;42.28512442375823
7716.0;49.6497572085578
7717.0;55.35306596452118
7718.0;46.948991362466906
7719.0;43.93902420385657
7720.0;48.61403314973663
7721.0;43.53152772222674
7722.0;44.45667949320471
7723.0;47.921993923258725
7724.0;60.75680685880111
7725.0;29.230633489396567
7726.0;62.17829314972245
7727.0;56.48488877083364
7728.0;47.50938972728932
7729.0;46.19768563259782
7730.0;49.50932382350161
7731.0;49.87716073402839
7732.0;44.102969608854984
7733.0;40.77869514648192
7734.0;42.151764988244324
7735.0;45.28219857308494
7736.0;52.74741815983601
7737.0;48.19838234323752
7738.0;44.70508006931573
7739.0;42.830979710742234
7740.0;43.72236535936573
7741.0;40.28022422607899
7742.0;47.491846606830826
7743.0;47.7615279743485
7744.0;59.97234197191201
7745.0;48.56769324142775
7746.0;40.41450202553909
7747.0;28.640716075540176
7748.0;48.81333447445481
7749.0;43.1797081449745
7750.0;47.28798011294372
7751.0;46.59301029187152
7752.0;36.688849929791736
7753.0;42.08134480724729
7754.0;31.23273754349526
7755.0;43.40192933379491
7756.0;43.17860174717287
7757.0;49.94676457243276
7758.0;48.33425017671348
7759.0;44.90538718449104
7760.0;41.02635541345428
7761.0;46.28141842273918
7762.0;33.194720596983544
7763.0;40.2373778314502
7764.0;41.04442183215173
7765.0;47.96333738765507
7766.0;49.81018356130851
7767.0;45.98505555318201
7768.0;48.954817796490204
7769.0;47.98580155551481
7770.0;43.63651221021751
7771.0;49.05948856271496
7772.0;49.700246038805744
7773.0;49.55062264817411
7774.0;41.94677900725206
7775.0;40.05741589017603
7776.0;58.82911917097169
7777.0;55.75687834818117
7778.0;48.13939503678745
7779.0;46.09100226681986
7780.0;43.15798986626867
7781.0;36.45229047900647
7782.0;49.046271147381155
7783.0;37.388910320003355
7784.0;49.5990323947554
7785.0;46.73137594442944
7786.0;27.92247483245749
7787.0;41.53181073541083
7788.0;59.79668590491714
7789.0;32.78893158083423
7790.0;41.7968644629683
7791.0;48.67385613528033
7792.0;48.52573384368341
7793.0;44.53101921924422
7794.0;43.03319667637219
7795.0;44.2292485311705
7796.0;44.896269462435754
7797.0;43.33068940667073
7798.0;40.543587817099436
7799.0;29.37058391631693
7800.0;46.99393967912658
7801.0;33.68442358432355
7802.0;58.2480128438501
7803.0;49.34074535784803
7804.0;48.04769612007294
7805.0;41.440942826335736
7806.0;45.86157348545599
7807.0;28.25339066939302
7808.0;40.29007488207697
7809.0;60.70129213705889
7810.0;43.44252129642019
7811.0;47.37108412595264
7812.0;48.6060047935215
7813.0;41.3748145347686
7814.0;53.75259534163865
7815.0;36.407899958635994
7816.0;42.36952750415968
7817.0;41.40852083946951
7818.0;41.528073433070084
7819.0;44.096633163110404
7820.0;58.8340314216253
7821.0;57.48189540432182
7822.0;48.619930210243346
7823.0;44.213657565661755
7824.0;54.163530920616104
7825.0;43.04665920750816
7826.0;41.70221115824374
7827.0;61.213236182291325
7828.0;42.094575948368956
7829.0;35.71287108827825
7830.0;45.9796453849249
7831.0;40.73587861805251
7832.0;42.73219553258012
7833.0;52.574064040037776
7834.0;49.43642785306724
7835.0;43.90728029520205
7836.0;33.09337875328839
7837.0;46.76270779615225
7838.0;40.93428108770984
7839.0;52.630085691845785
7840.0;48.23393101899916
7841.0;48.220123457051855
7842.0;47.311449868539555
7843.0;45.377607456907256
7844.0;48.576383829599145
7845.0;49.6305835141806
7846.0;43.60895816812244
7847.0;48.56616466242666
7848.0;43.64549407075962
7849.0;41.504996190097756
7850.0;40.5380437878141
7851.0;47.98253780639443
7852.0;54.11173507236417
7853.0;49.320277386904394
7854.0;30.207637359558248
7855.0;60.31864100393149
7856.0;48.55703624120256
7857.0;60.96997939524844
7858.0;44.67212853906022
7859.0;44.67433977766289
7860.0;27.949514420742133
7861.0;41.59143289301001
7862.0;48.68387220473791
7863.0;48.51486299534107
7864.0;44.752192740230534
7865.0;43.2400960245044
7866.0;45.292175781786234
7867.0;40.528447387787985
7868.0;43.04866481951178
7869.0;40.664487408253265
7870.0;53.6770189654961
7871.0;49.295984207503224
7872.0;49.91469755505739
7873.0;42.78724577852805
7874.0;44.77672061045908
7875.0;49.87527496750744
7876.0;42.28814017869272
7877.0;44.5741864899326
7878.0;30.61343137359905
7879.0;49.44476974766647
7880.0;44.239108443207876
7881.0;45.72074987413132
7882.0;42.78749845022732
7883.0;44.34000437466267
7884.0;35.97322814112776
7885.0;44.80764246276528
7886.0;42.86864200065189
7887.0;53.75809174361251
7888.0;48.296163570733576
7889.0;41.82554478820212
7890.0;48.82379331015117
7891.0;48.2608721577016
7892.0;41.36820238821062
7893.0;41.79210972364469
7894.0;44.33011327169323
7895.0;41.22056392030446
7896.0;45.02825275159036
7897.0;42.40012301058013
7898.0;41.98615799355965
7899.0;34.634012190541576
7900.0;48.17205852746566
7901.0;43.33937264042739
7902.0;46.12048115950881
7903.0;48.36893804932003
7904.0;35.017016397452736
7905.0;57.1977187861856
7906.0;46.08518202800718
7907.0;45.346968987291454
7908.0;45.759597119097386
7909.0;48.350159281797964
7910.0;54.44022551909979
7911.0;60.4431983347198
7912.0;48.428758223969105
7913.0;40.39936508438291
7914.0;45.18953108286521
7915.0;31.83132704377649
7916.0;47.80430552608212
7917.0;36.70557185794684
7918.0;27.599911999303657
7919.0;46.76943052411433
7920.0;60.59901517455559
7921.0;43.137919079355086
7922.0;46.0378498587378
7923.0;47.362861388466264
7924.0;32.88519883823295
7925.0;40.46159480181805
7926.0;46.50587914125529
7927.0;45.94773551803295
7928.0;40.692600023381
7929.0;45.26793390188567
7930.0;59.537612887427336
7931.0;48.64111212162673
7932.0;36.654762370783345
7933.0;54.30955459852026
7934.0;41.03347902090457
7935.0;32.74002304537526
7936.0;45.29338771807868
7937.0;52.69225812193206
7938.0;48.493278212854655
7939.0;57.647136933936565
7940.0;41.791044979455044
7941.0;48.626700540628136
7942.0;49.43463484226966
7943.0;34.68130645463562
7944.0;44.300799960619216
7945.0;55.3224753064421
7946.0;48.349566349299735
7947.0;47.82266502623967
7948.0;49.20043870364134
7949.0;46.77165841196438
7950.0;59.58551445085161
7951.0;30.923341920158585
7952.0;42.11725350975586
7953.0;43.14488342922692
7954.0;49.74130116449911
7955.0;36.85980656591712
7956.0;53.92469702539628
7957.0;35.42182927118352
7958.0;49.73582982696021
7959.0;47.078685714123054
7960.0;59.04399938157897
7961.0;43.21994576236866
7962.0;36.195786921191356
7963.0;29.068106937299262
7964.0;45.598370585952296
7965.0;29.88114484204032
7966.0;47.77472695345791
7967.0;46.98337410271258
7968.0;29.99756060307753
7969.0;49.698456255157836
7970.0;43.374288855517136
7971.0;47.44604529203027
7972.0;45.928228267171704
7973.0;49.14900599477738
7974.0;44.16819280319592
7975.0;31.550094339853345
7976.0;43.05425283390354
7977.0;48.18854096830272
7978.0;46.51412660000761
7979.0;40.12309434282296
7980.0;41.63376180040725
7981.0;55.404278000534276
7982.0;46.0537793441745
7983.0;49.5630271452941
7984.0;59.70460620028042
7985.0;42.3436500116304
7986.0;43.70922598199112
7987.0;41.77754484480961
7988.0;34.98738881888484
7989.0;48.167919384046336
7990.0;42.28592125405722
7991.0;48.58598764986508
7992.0;49.47015074033294
7993.0;45.23648517072748
7994.0;49.059609466565455
7995.0;44.65523855794373
7996.0;44.7894456343576
7997.0;48.62192861517767
7998.0;44.99153052924974
7999.0;48.650200667177
8000.0;45.19252083123305
8001.0;46.885270423677056
8002.0;49.76613337737298
8003.0;42.47376987745081
8004.0;40.00567719987724
8005.0;41.82939134355177
8006.0;41.75771277697182
8007.0;49.52382527476203
8008.0;56.908667870197675
8009.0;49.508784352947956
8010.0;44.81194223521892
8011.0;40.39119391317617
8012.0;46.335181380136575
8013.0;44.531901234480706
8014.0;54.43461631083973
8015.0;48.94481978986158
8016.0;47.13508607679989
8017.0;46.39037888428534
8018.0;55.73349129448486
8019.0;47.7642692170735
8020.0;34.20208004761933
8021.0;48.125835205164705
8022.0;28.94537510319566
8023.0;29.11857612701889
8024.0;44.55956077464206
8025.0;45.186129389018035
8026.0;40.10704432365474
8027.0;41.37729526728719
8028.0;49.34804186187288
8029.0;41.10176580351204
8030.0;41.759424145285976
8031.0;47.62936541928807
8032.0;58.78754518704083
8033.0;41.975430474962366
8034.0;32.745742894689904
8035.0;34.977434953232006
8036.0;54.66317885238846
8037.0;54.42974987094285
8038.0;42.41278196755676
8039.0;36.04448324502762
8040.0;49.54407419348298
8041.0;44.186989209240245
8042.0;47.53143734560646
8043.0;36.5493081004633
8044.0;40.97130752222913
8045.0;42.341888557658905
8046.0;44.77800283618112
8047.0;61.88486510213136
8048.0;59.40136096111946
8049.0;59.94650519087332
8050.0;42.89292221918961
8051.0;46.047252549952084
8052.0;48.766759298308486
8053.0;46.00920990637084
8054.0;48.88215994278539
8055.0;49.17650327762285
8056.0;47.705056076209715
8057.0;47.99820116181911
8058.0;35.7336474779991
8059.0;45.85772500223644
8060.0;49.71723490349064
8061.0;41.06137362589196
8062.0;46.99153688331431
8063.0;40.09083959103087
8064.0;48.103558736397744
8065.0;42.46584208793864
8066.0;47.550539067292426
8067.0;46.75040559584228
8068.0;45.57525825659815
8069.0;48.329874530475486
8070.0;27.572824241139905
8071.0;47.09211723929007
8072.0;49.63486218542416
8073.0;49.756389817290454
8074.0;43.96061126777759
8075.0;47.12808304402178
8076.0;57.88761335363057
8077.0;47.09140574392599
8078.0;49.97327430264037
8079.0;47.21632067063432
8080.0;40.391472427991495
8081.0;28.124405777534754
8082.0;43.365315292409775
8083.0;27.970248964961357
8084.0;40.227787027687214
8085.0;47.9809125377848
8086.0;44.43313948185294
8087.0;58.9844927559362
8088.0;44.98399044317182
8089.0;41.09733078753441
8090.0;45.430590105239226
8091.0;41.51298621277889
8092.0;43.373852332614504
8093.0;42.47641512470748
8094.0;44.8846869604149
8095.0;44.31668838106479
8096.0;35.754071453741844
8097.0;43.76365180868952
8098.0;47.388071834382735
8099.0;47.57962926430349
8100.0;27.958850439292902
8101.0;49.04238837824901
8102.0;45.332774651103485
8103.0;27.76414953955615
8104.0;47.54368751366851
8105.0;40.831569124025364
8106.0;40.00414768736199
8107.0;44.103447061435645
8108.0;44.607859522080844
8109.0;44.086762352965245
8110.0;44.74835220615656
8111.0;47.25312897524711
8112.0;41.04156887384804
8113.0;49.45442816150925
8114.0;45.71819206084287
8115.0;29.733173687114316
8116.0;43.42724393845559
8117.0;41.061816693083514
8118.0;43.20552455919322
8119.0;41.737495374752775
8120.0;46.234397721691046
8121.0;59.439208038485525
8122.0;37.140341440544425
8123.0;49.537365442732025
8124.0;36.74896895247631
8125.0;47.09439156275511
8126.0;48.0954332593407
8127.0;46.00519810364832
8128.0;46.571096345201795
8129.0;42.66376746367543
8130.0;52.57626441128752
8131.0;42.62317879145935
8132.0;41.79083524812098
8133.0;54.015566208485886
8134.0;41.229917507127205
8135.0;43.66861392462342
8136.0;44.06098728008337
8137.0;45.40873466156999
8138.0;60.82473377513735
8139.0;49.41102312013757
8140.0;41.86135556323303
