Value;Температура охлаждающей воды на входе в дизель
7176.0;69.3727358141157
7177.0;73.2369237716222
7178.0;77.74695278078046
7179.0;73.7230958269477
7180.0;68.16255483128145
7181.0;91.15233681895494
7182.0;72.38804071906726
7183.0;76.45020534876981
7184.0;71.76762129418903
7185.0;68.35595582372459
7186.0;76.32377903040599
7187.0;77.65817483122112
7188.0;91.70891262651686
7189.0;51.31116192136656
7190.0;77.30807111656176
7191.0;55.581922619617146
7192.0;54.641567680675934
7193.0;57.16750854248035
7194.0;72.55507326503603
7195.0;68.4444586996062
7196.0;71.96103105040682
7197.0;69.23987357806912
7198.0;73.21232829760861
7199.0;76.78308406306884
7200.0;76.59710504498189
7201.0;69.1861325418721
7202.0;74.82403168182206
7203.0;75.06616628399074
7204.0;70.80869884917553
7205.0;69.1949360647908
7206.0;73.4117321608048
7207.0;72.81885887435382
7208.0;70.2488479296928
7209.0;95.75200351592102
7210.0;72.74149361273707
7211.0;76.30567976874197
7212.0;70.2665429460539
7213.0;68.80099379653134
7214.0;77.96566759205786
7215.0;77.03857279620908
7216.0;90.67718473791146
7217.0;68.02761716763929
7218.0;71.74709866019577
7219.0;71.55546878186996
7220.0;89.29947991965592
7221.0;72.49164707364054
7222.0;76.83777474351622
7223.0;75.42346217391831
7224.0;75.81481253647712
7225.0;77.1776256745664
7226.0;74.25798487208114
7227.0;96.63918072585142
7228.0;77.45310039613412
7229.0;72.57171427747195
7230.0;70.57666422134602
7231.0;57.72192269283482
7232.0;73.50696580659856
7233.0;75.3020087920805
7234.0;69.81759913691864
7235.0;70.63736320676209
7236.0;77.32978645510556
7237.0;50.9731687778398
7238.0;71.29896443690845
7239.0;74.71412171123607
7240.0;97.36367965559366
7241.0;69.78707152964193
7242.0;70.70059286108106
7243.0;69.09938901021302
7244.0;50.84760163921041
7245.0;74.0602234858598
7246.0;70.77779012913908
7247.0;51.19033318067446
7248.0;68.09593056203838
7249.0;69.96566696682993
7250.0;75.20450753188248
7251.0;74.56767568487169
7252.0;72.57620086584912
7253.0;51.07913811914695
7254.0;69.11088586642303
7255.0;70.32290577888308
7256.0;74.9198612110111
7257.0;70.91187819644927
7258.0;71.55981890352751
7259.0;69.67628233523196
7260.0;70.17619281215073
7261.0;68.11227098257781
7262.0;76.41284730874285
7263.0;70.1745475128968
7264.0;69.6863692549998
7265.0;71.57378310584274
7266.0;69.1006702083922
7267.0;70.30091936525065
7268.0;73.74710998995101
7269.0;71.37416756150368
7270.0;88.79693772289629
7271.0;76.15635246465635
7272.0;73.50688489781369
7273.0;74.18720643101864
7274.0;93.90060491390885
7275.0;76.62746504291408
7276.0;50.61167997905798
7277.0;48.687534090809265
7278.0;75.11521756867485
7279.0;74.65703326434034
7280.0;74.8264450686414
7281.0;72.55742711292945
7282.0;54.31346202652236
7283.0;90.10508444032916
7284.0;50.61434608106009
7285.0;68.34922677043048
7286.0;71.22776707233874
7287.0;71.9805722837724
7288.0;68.01050601947054
7289.0;68.18999286944221
7290.0;76.61136384467804
7291.0;68.0739864873214
7292.0;56.987116153404045
7293.0;69.05954799509631
7294.0;70.82578970322304
7295.0;68.88540774118377
7296.0;77.5309907188176
7297.0;73.74922093744621
7298.0;75.56400135750201
7299.0;74.65388129626086
7300.0;71.2628676537597
7301.0;93.48704357920008
7302.0;74.01885353000957
7303.0;75.17559765028483
7304.0;71.74798684899594
7305.0;76.81682498045298
7306.0;69.30433824036723
7307.0;90.57280573143778
7308.0;57.15951991543088
7309.0;70.8098985404081
7310.0;73.71226461290978
7311.0;72.6046082966211
7312.0;71.18118621915292
7313.0;50.49420529065283
7314.0;69.67394220667201
7315.0;69.71864864087338
7316.0;91.52094712609211
7317.0;70.32212770496209
7318.0;69.002743063477
7319.0;94.5018666654129
7320.0;75.88781228329815
7321.0;52.56815993039092
7322.0;56.27639392352273
7323.0;54.597118510523586
7324.0;77.63335578719331
7325.0;74.99119734328318
7326.0;76.19440282263767
7327.0;89.9190043806624
7328.0;49.180137604525
7329.0;92.01208768053795
7330.0;76.27648743964505
7331.0;89.08553412390181
7332.0;58.41475035403769
7333.0;74.51235401756205
7334.0;72.63158683990778
7335.0;75.38513343069062
7336.0;49.3100041817292
7337.0;53.58360256385686
7338.0;75.58342111674617
7339.0;77.40157412551709
7340.0;72.35234866941397
7341.0;77.36745121334297
7342.0;76.8109951560316
7343.0;73.16355445469144
7344.0;95.60566570543128
7345.0;73.8687236262779
7346.0;73.74957695127353
7347.0;95.25742527319024
7348.0;75.8827904524973
7349.0;69.9089505530652
7350.0;53.48194076934037
7351.0;70.53417085789235
7352.0;69.40897893058245
7353.0;76.71531529947377
7354.0;73.62523098613637
7355.0;53.0104258605232
7356.0;74.33699291096984
7357.0;72.4252740380113
7358.0;72.69004293864218
7359.0;56.12146152663691
7360.0;94.93736219735634
7361.0;76.41775593489243
7362.0;48.843564355405775
7363.0;87.54554405427653
7364.0;55.25774962775037
7365.0;75.11214648142452
7366.0;69.97110716845093
7367.0;50.02978621525378
7368.0;57.04255073397974
7369.0;72.12442934912299
7370.0;71.32107023126721
7371.0;77.66451543917346
7372.0;74.39451522037396
7373.0;71.13269006725471
7374.0;76.69997049819298
7375.0;77.74837506677514
7376.0;70.2834149203683
7377.0;53.39962245918285
7378.0;49.245785138641324
7379.0;75.10104931497527
7380.0;71.88780785072937
7381.0;95.30454498852242
7382.0;77.73801867055182
7383.0;68.02342129335395
7384.0;68.79798468750823
7385.0;77.89026524123179
7386.0;95.72002030244278
7387.0;73.36945222404208
7388.0;68.69873910223293
7389.0;48.67258352580207
7390.0;71.50586654012008
7391.0;75.39122917928132
7392.0;74.54321460067546
7393.0;70.68393154933784
7394.0;69.88468730644415
7395.0;72.19223079254196
7396.0;70.26186067097655
7397.0;70.81809508640829
7398.0;70.79396400696473
7399.0;95.15780768973386
7400.0;69.25832150661886
7401.0;68.3677866199612
7402.0;56.64115701455255
7403.0;51.59560948047816
7404.0;76.71233112653177
7405.0;89.00033247063219
7406.0;68.77511133518813
7407.0;76.09863577598458
7408.0;68.67833014152092
7409.0;68.08431988585365
7410.0;77.25975115902604
7411.0;74.01841662421157
7412.0;76.78166264798192
7413.0;75.54621384512915
7414.0;58.49449223683571
7415.0;76.91700485429247
7416.0;77.3376902564119
7417.0;75.06140174496079
7418.0;74.73932639443298
7419.0;71.63128997227976
7420.0;73.14805966721153
7421.0;68.47364026429341
7422.0;50.723196643824835
7423.0;68.07130354733077
7424.0;77.16185744906485
7425.0;72.59836640892556
7426.0;72.51487878999565
7427.0;74.76237572433078
7428.0;74.75717591610558
7429.0;94.77420346434067
7430.0;69.02248059778466
7431.0;77.04693373598354
7432.0;89.15066103656207
7433.0;75.37494168290705
7434.0;69.02300933863148
7435.0;76.75986111868052
7436.0;75.3761943348878
7437.0;68.57859767142705
7438.0;68.43436573356013
7439.0;92.34770249138052
7440.0;75.37037702086748
7441.0;72.2954272406139
7442.0;68.56759871039678
7443.0;87.73883814620072
7444.0;75.0430251858765
7445.0;97.24679461259723
7446.0;77.56949830975162
7447.0;92.07513763425642
7448.0;68.98838498535085
7449.0;95.14343601136613
7450.0;95.92457634419824
7451.0;69.17236444766742
7452.0;68.22221084286686
7453.0;71.35556365757552
7454.0;75.13487207838809
7455.0;76.25574281063763
7456.0;55.288270008745926
7457.0;71.37839935472984
7458.0;72.18560129298449
7459.0;69.25357471324132
7460.0;89.00116522427261
7461.0;72.43589188643426
7462.0;48.94892838382491
7463.0;72.00546936731017
7464.0;76.74001619958104
7465.0;76.69599170441558
7466.0;76.04388026409065
7467.0;71.04053036379065
7468.0;68.42679674496554
7469.0;76.7051570573992
7470.0;96.65059576577522
7471.0;77.78576154528697
7472.0;68.24576196611066
7473.0;88.00938149236293
7474.0;93.50085733333647
7475.0;71.3522245307606
7476.0;72.36081138570536
7477.0;71.6078564983697
7478.0;68.59327035981302
7479.0;58.19925097770785
7480.0;55.80362296829969
7481.0;70.17621860346983
7482.0;71.12337977177242
7483.0;92.01410455798073
7484.0;73.83581657327714
7485.0;50.258078301567934
7486.0;68.36162817141195
7487.0;72.60088299516993
7488.0;77.57395157361844
7489.0;71.256856304056
7490.0;76.52217613435539
7491.0;74.46252006878537
7492.0;72.97868609118697
7493.0;74.53113884237018
7494.0;88.50261084078916
7495.0;72.6622095306536
7496.0;75.02986838009167
7497.0;91.85816166306775
7498.0;74.18023388405335
7499.0;70.97366295477575
7500.0;77.12725574730106
7501.0;76.82982636419267
7502.0;90.97874769039916
7503.0;57.33422395079947
7504.0;77.86724466363863
7505.0;77.77986969521375
7506.0;54.83332956672395
7507.0;54.06196724447747
7508.0;77.09403602851229
7509.0;75.16159270801306
7510.0;75.93586199845822
7511.0;71.67021632474554
7512.0;73.69570012101694
7513.0;73.05327609229013
7514.0;92.29414594512052
7515.0;71.30973278526442
7516.0;73.9356325724993
7517.0;72.39571280405477
7518.0;70.74010027052506
7519.0;74.1253905460393
7520.0;94.76560041476374
7521.0;74.72297889464585
7522.0;77.27862329934173
7523.0;69.36564891909617
7524.0;73.58973334599006
7525.0;68.30603681179257
7526.0;75.11960521262743
7527.0;72.61397767143919
7528.0;74.8726892055353
7529.0;69.02453304657784
7530.0;69.78558730351273
7531.0;76.42517825784648
7532.0;74.44451844752113
7533.0;75.78197713519756
7534.0;76.28131863623054
7535.0;76.26900417795781
7536.0;73.77893881473135
7537.0;70.93352173612931
7538.0;55.999562702268804
7539.0;55.83613131994187
7540.0;76.19623017298338
7541.0;56.847771167931285
7542.0;50.18923784938221
7543.0;68.31165472270347
7544.0;74.69453872411529
7545.0;75.15619512169319
7546.0;68.5842237621906
7547.0;77.57049858575685
7548.0;71.78864956936127
7549.0;71.04512141527515
7550.0;69.77004177260443
7551.0;54.48537949148327
7552.0;74.30395177419027
7553.0;75.09289218143084
7554.0;71.92877262516846
7555.0;73.16150889001499
7556.0;70.58142359939235
7557.0;74.39847399258537
7558.0;75.4053829476737
7559.0;69.36298616288283
7560.0;69.19111218158976
7561.0;73.89341858219404
7562.0;71.58147378658273
7563.0;70.66233653869205
7564.0;70.13310308322664
7565.0;68.70805447034648
7566.0;87.5730763436454
7567.0;69.62920873271355
7568.0;68.5193101039514
7569.0;69.97350083237733
7570.0;75.15046337597279
7571.0;90.3120798747396
7572.0;54.76213311585107
7573.0;71.06770609150894
7574.0;68.23803736586285
7575.0;68.67158619301807
7576.0;71.65999263349138
7577.0;73.33890528445117
7578.0;68.01633524141245
7579.0;54.418175786515704
7580.0;68.32391674710342
7581.0;51.0065535386359
7582.0;77.49475707807008
7583.0;74.82850384708638
7584.0;71.43866289419321
7585.0;68.8685214076905
7586.0;77.8329302958616
7587.0;76.60815405808908
7588.0;74.5155046295486
7589.0;77.20028132157195
7590.0;88.77791909570183
7591.0;72.9702557623715
7592.0;73.7680862516493
7593.0;74.10651443272434
7594.0;50.55815916100586
7595.0;68.92590157464522
7596.0;77.25526233251874
7597.0;77.12665438913157
7598.0;74.4093039342234
7599.0;69.0951526979148
7600.0;75.0569811238955
7601.0;55.69463524464932
7602.0;68.60793762861684
7603.0;76.21651599345752
7604.0;70.29242536261322
7605.0;70.50790158822959
7606.0;75.15890448386268
7607.0;94.7661550021379
7608.0;69.6600872429731
7609.0;75.76930730698786
7610.0;74.99237805653918
7611.0;73.11401489873148
7612.0;52.91178664059228
7613.0;75.59997817667939
7614.0;77.15097346621342
7615.0;74.24216788290668
7616.0;76.69089136438923
7617.0;77.3716275666664
7618.0;75.98704947342365
7619.0;72.20353224250344
7620.0;95.78073958428101
7621.0;70.36020146116648
7622.0;73.2658406914685
7623.0;72.48783424407503
7624.0;71.1033529921583
7625.0;53.94335630655179
7626.0;77.07697450365092
7627.0;69.95484560352604
7628.0;58.220710029106314
7629.0;73.63298079252748
7630.0;73.28086353916696
7631.0;74.25805202805967
7632.0;55.221261050371254
7633.0;70.11673647924555
7634.0;68.984109497943
7635.0;68.26016565755101
7636.0;68.10557904358905
7637.0;68.98305899335453
7638.0;73.90155139091286
7639.0;74.40895892497227
7640.0;74.48419156407522
7641.0;75.91939886139296
7642.0;70.87758403331621
7643.0;75.72576898338129
7644.0;74.4717582768
7645.0;76.87409366510603
7646.0;95.36491503064254
7647.0;74.52937167825739
7648.0;49.264895762818384
7649.0;68.58260000448774
7650.0;75.64055578924999
7651.0;75.08950034746674
7652.0;77.98004170152214
7653.0;72.5533411216247
7654.0;68.73960771106401
7655.0;72.27260785127106
7656.0;77.96792410380031
7657.0;68.85429081218327
7658.0;68.55562296809673
7659.0;75.75686445115144
7660.0;93.65347288661413
7661.0;87.59838027822039
7662.0;72.55494194151208
7663.0;90.50210991204443
7664.0;75.153161290949
7665.0;73.63881934953325
7666.0;97.15175928415242
7667.0;74.17145478513288
7668.0;54.625513547482925
7669.0;91.25293426910817
7670.0;96.91594798780744
7671.0;52.942903748802166
7672.0;69.07255978953614
7673.0;50.48341012784569
7674.0;53.43208601987328
7675.0;70.81186057112757
7676.0;74.43296614366416
7677.0;68.34486402215242
7678.0;73.4643602654614
7679.0;76.4521393707748
7680.0;77.00664048124995
7681.0;71.03062901574528
7682.0;68.55348429322731
7683.0;71.43879705071583
7684.0;89.17239843929148
7685.0;73.66423126516851
7686.0;92.41645451014234
7687.0;58.07086215941993
7688.0;69.60662479031431
7689.0;69.5096028374163
7690.0;89.24315767414932
7691.0;70.4943186256374
7692.0;73.4578657423905
7693.0;49.83296467694875
7694.0;70.7887839832118
7695.0;54.714255940529554
7696.0;91.72461793456057
7697.0;76.04820495206299
7698.0;75.05427064654735
7699.0;70.29774896290583
7700.0;72.13228163719734
7701.0;73.53036853622648
7702.0;69.67786889976888
7703.0;88.0889269480564
7704.0;49.55931533541185
7705.0;76.24555390251328
7706.0;68.19087984360384
7707.0;57.68810934670873
7708.0;70.91208739892994
7709.0;69.14653724843076
7710.0;90.94994732274333
7711.0;73.84569764070659
7712.0;51.92734833592036
7713.0;89.62260220634026
7714.0;72.70802484197787
7715.0;74.5470671417791
7716.0;93.20003392863667
7717.0;74.64892765776713
7718.0;75.52596673009013
7719.0;72.50040133062762
7720.0;90.80812930241997
7721.0;68.14039160581626
7722.0;75.1994123749722
7723.0;75.56567529387858
7724.0;74.80398530138521
7725.0;76.27426565673723
7726.0;76.6566942614162
7727.0;76.82543035365782
7728.0;72.6304181942707
7729.0;70.70035487199468
7730.0;73.56843305576075
7731.0;71.5229220372009
7732.0;71.33991004132548
7733.0;73.26296766540263
7734.0;90.83919026696478
7735.0;71.644101047586
7736.0;75.92895117216625
7737.0;75.7680056561785
7738.0;93.36216993447563
7739.0;92.84599565079367
7740.0;74.5242605334164
7741.0;68.14342246003447
7742.0;69.33244806893394
7743.0;53.89342181869766
7744.0;75.398406515381
7745.0;71.39811834388625
7746.0;72.49274012506656
7747.0;73.78831978762096
7748.0;77.01337484515803
7749.0;73.4792245528161
7750.0;71.30896775814409
7751.0;56.854111322442265
7752.0;74.48826927033296
7753.0;73.00516817559573
7754.0;51.21755281642592
7755.0;77.07956434958375
7756.0;49.29249133252715
7757.0;49.663751470934116
7758.0;93.92692023874763
7759.0;76.56401288051151
7760.0;77.37351689580566
7761.0;73.75296635546198
7762.0;77.38649893703234
7763.0;76.78713705343458
7764.0;70.71186796596517
7765.0;75.18346185202645
7766.0;74.57104082544532
7767.0;76.2984713101115
7768.0;68.66701992520284
7769.0;70.51389139397372
7770.0;54.38943330513308
7771.0;74.05521452905163
7772.0;70.36486962708663
7773.0;76.4193002037374
7774.0;73.81923349548043
7775.0;58.28678545979119
7776.0;70.12617933404258
7777.0;91.13251019257079
7778.0;70.4435120976592
7779.0;72.95099515601598
7780.0;69.08348363456047
7781.0;71.19749386366215
7782.0;74.35312718853561
7783.0;77.25729433542315
7784.0;72.21587045254759
7785.0;72.7024221828991
7786.0;74.023535002333
7787.0;68.34550545651346
7788.0;70.188667146562
7789.0;91.75864600418058
7790.0;68.60924468372833
7791.0;73.55101976904446
7792.0;77.04692953271811
7793.0;52.6438666320978
7794.0;77.20001289579757
7795.0;71.38729863178962
7796.0;68.69788082991177
7797.0;74.7251212922975
7798.0;75.53750920855192
7799.0;76.92258090292361
7800.0;69.95038740109851
7801.0;68.98560891991296
7802.0;77.08238352570247
7803.0;70.40911273897049
7804.0;54.65377668445866
7805.0;69.71748958933227
7806.0;74.34227389288374
7807.0;94.06798439400939
7808.0;70.65342500079359
7809.0;49.99598761208793
7810.0;50.041590412862064
7811.0;76.9363257142103
7812.0;71.96966789247439
7813.0;51.452976084596216
7814.0;68.43929108805358
7815.0;76.7489621200821
7816.0;57.49950033328096
7817.0;68.50603716843479
7818.0;91.77850010849767
7819.0;76.43258015716043
7820.0;75.34868080243595
7821.0;73.73630975727309
7822.0;55.25410383138674
7823.0;91.26762225671574
7824.0;75.93818276826042
7825.0;74.00495623000606
7826.0;77.70231704612655
7827.0;68.17020180825429
7828.0;71.07446565533047
7829.0;70.53960196352527
7830.0;48.87677736075753
7831.0;75.30079874149352
7832.0;76.22944585535879
7833.0;75.7225286078519
7834.0;73.58021427475803
7835.0;95.36990921835924
7836.0;92.7452042220148
7837.0;77.98871725132224
7838.0;68.70814283353643
7839.0;76.00868147211615
7840.0;48.60816305690328
7841.0;68.95328516878317
7842.0;77.15726559926675
7843.0;91.49669179647464
7844.0;68.30298212670591
7845.0;75.4686977065426
7846.0;71.96417526853419
7847.0;73.39363782890823
7848.0;73.34749126522009
7849.0;77.85709471487114
7850.0;77.61717715167946
7851.0;69.99985871473793
7852.0;70.74067387504302
7853.0;71.95449904644812
7854.0;72.41641088335557
7855.0;74.71560230562572
7856.0;93.64947784386156
7857.0;74.79201357326342
7858.0;91.99845306819817
7859.0;49.075567779290765
7860.0;68.9464105931852
7861.0;71.61094769153696
7862.0;72.16984088618693
7863.0;51.762125272355405
7864.0;68.78981076122848
7865.0;74.96396339960276
7866.0;76.17996830548843
7867.0;71.37452194086661
7868.0;71.75374627171563
7869.0;72.20610665243532
7870.0;77.31242252872202
7871.0;53.46500648674058
7872.0;68.18048546549977
7873.0;73.15205243973105
7874.0;70.0950430076032
7875.0;75.67402359079249
7876.0;68.85751746699354
7877.0;68.39682153218305
7878.0;76.58380672927782
7879.0;57.717633634322084
7880.0;72.42258592492063
7881.0;55.842392776932655
7882.0;73.99060795548402
7883.0;69.81066223002311
7884.0;50.398331938537666
7885.0;72.32658752322439
7886.0;76.54074198581777
7887.0;72.9304488180275
7888.0;73.09200054220648
7889.0;56.55558648844652
7890.0;93.28932438478972
7891.0;77.16227087819425
7892.0;68.98413605106498
7893.0;57.13723306353285
7894.0;73.07708890502671
7895.0;88.03744349100543
7896.0;74.1894358942394
7897.0;77.3223733752944
7898.0;75.84671863942576
7899.0;96.33070872026975
7900.0;77.09916509017677
7901.0;77.26626009975973
7902.0;73.00994497651627
7903.0;74.3759666484912
7904.0;77.69364579388406
7905.0;73.73343774579408
7906.0;73.15091115409058
7907.0;51.38572359198625
7908.0;77.25659897748271
7909.0;68.1296643535095
7910.0;77.33451924784238
7911.0;68.73807264742936
7912.0;74.69436634715339
7913.0;51.57126091450466
7914.0;50.82198910262923
7915.0;75.12880162513645
7916.0;56.55270178036017
7917.0;75.96837208507395
7918.0;69.90405073402174
7919.0;71.39085269482413
7920.0;73.12013874967197
7921.0;75.99830291562954
7922.0;72.65263040427558
7923.0;77.41557991047748
7924.0;76.19090875112428
7925.0;71.15277720949678
7926.0;68.78793762190146
7927.0;72.87355869318866
7928.0;68.59474614652966
7929.0;74.68892086623457
7930.0;70.59622418855994
7931.0;71.60349369949249
7932.0;71.54355965300878
7933.0;54.854543228061004
7934.0;68.74362385736572
7935.0;49.459492813527234
7936.0;51.351203470504814
7937.0;77.90421029539306
7938.0;69.50899900485147
7939.0;49.38456162671167
7940.0;70.6012834383143
7941.0;92.34904404249448
7942.0;91.87585372403052
7943.0;68.30725955733482
7944.0;72.4045852912117
7945.0;92.80044727955419
7946.0;95.86869965333054
7947.0;72.4193612458293
7948.0;68.95134394139802
7949.0;49.87579803039209
7950.0;69.54429326425608
7951.0;89.99928402393861
7952.0;76.24962590473517
7953.0;92.95156218369657
7954.0;72.55937113117585
7955.0;70.59356480248996
7956.0;92.60945327066857
7957.0;76.51248205844587
7958.0;77.25858965491712
7959.0;70.43666434135906
7960.0;89.38394593382343
7961.0;88.34760383321957
7962.0;57.924355358168015
7963.0;96.0416617813128
7964.0;71.41170149606766
7965.0;71.13944335358694
7966.0;75.1342775408975
7967.0;54.4426168986531
7968.0;71.8745918777698
7969.0;68.87069531572588
7970.0;75.79955704374537
7971.0;75.77070292990678
7972.0;75.7222574221771
7973.0;68.87478246341584
7974.0;55.37786323791461
7975.0;70.545776676991
7976.0;54.48637430811522
7977.0;68.6759532040308
7978.0;74.34757894518961
7979.0;72.96876055076483
7980.0;71.69055807085086
7981.0;96.3062505587846
7982.0;75.09888896534434
7983.0;76.41036994897269
7984.0;72.14782692563124
7985.0;68.43526055497733
7986.0;72.62861116000774
7987.0;50.59797557336145
7988.0;77.70337026593117
7989.0;69.50715532904441
7990.0;75.05816892126084
7991.0;51.785133574779735
7992.0;54.27793643700704
7993.0;71.0019499823072
7994.0;72.26417384370413
7995.0;72.11176635161885
7996.0;51.95533125165473
7997.0;76.89799790509184
7998.0;70.13342850451929
7999.0;70.26147624723346
8000.0;74.8449050236797
8001.0;74.28494455960804
8002.0;56.447521808171345
8003.0;75.01042842208753
8004.0;76.68586018566275
8005.0;91.84119456587327
8006.0;91.89067581475986
8007.0;68.5317370360895
8008.0;54.53516581525885
8009.0;93.46203102703488
8010.0;73.08665606943461
8011.0;90.44067215113202
8012.0;72.88668054103215
8013.0;95.3902284503816
8014.0;70.73462037190616
8015.0;77.12315379022183
8016.0;71.69684102275912
8017.0;68.15607090567262
8018.0;70.29405109485472
8019.0;73.29498985302898
8020.0;73.47773240999234
8021.0;69.26305478348122
8022.0;53.489336353612345
8023.0;51.241616371434475
8024.0;73.83894011734239
8025.0;73.85256299754977
8026.0;73.91787393457828
8027.0;90.99070736385669
8028.0;69.37521520102115
8029.0;75.80228622931729
8030.0;75.51158858032777
8031.0;72.11744923934491
8032.0;68.88013226192608
8033.0;73.32822983550172
8034.0;70.62872204565775
8035.0;77.07661734817886
8036.0;95.0418920070403
8037.0;77.40682597266903
8038.0;76.31329781832123
8039.0;74.37243320581221
8040.0;74.74028175802852
8041.0;91.32742878667459
8042.0;71.570096967136
8043.0;92.2279343589782
8044.0;77.44202977811733
8045.0;57.73631600944387
8046.0;68.74873016544927
8047.0;75.86177268804352
8048.0;56.35994451962813
8049.0;70.04851781426093
8050.0;74.12395725093069
8051.0;75.08814044560525
8052.0;76.22117778786624
8053.0;77.27905358257766
8054.0;77.76255572093747
8055.0;69.06457969747777
8056.0;91.29918019631026
8057.0;68.40984135197303
8058.0;74.3898798361343
8059.0;74.91094212168181
8060.0;69.00783778870665
8061.0;49.00818538301458
8062.0;71.62172636409358
8063.0;53.978900737777465
8064.0;70.67059774189494
8065.0;92.99159350472368
8066.0;76.99833435861129
8067.0;71.4290800304884
8068.0;70.615244743729
8069.0;48.611238333419536
8070.0;90.2558911095328
8071.0;76.67079086957617
8072.0;74.60627748275796
8073.0;96.3834072996952
8074.0;54.58086795452081
8075.0;69.20376961823823
8076.0;75.6375793709504
8077.0;73.94634571751553
8078.0;76.08037018121766
8079.0;75.22211062033232
8080.0;69.70040112139513
8081.0;71.42440895568683
8082.0;57.71264849777393
8083.0;94.6667803848121
8084.0;69.35563732711447
8085.0;68.55351959013322
8086.0;68.85967693845821
8087.0;75.75268304909507
8088.0;70.9902124076406
8089.0;77.33667819434766
8090.0;72.58967834070313
8091.0;77.84533918776593
8092.0;75.24573370959607
8093.0;90.5304511118934
8094.0;97.37344630963356
8095.0;54.24037215636895
8096.0;76.72099759012171
8097.0;74.095410257165
8098.0;68.54511093812701
8099.0;70.9543704179997
8100.0;75.60738682915189
8101.0;70.74375041638362
8102.0;68.22178522059977
8103.0;71.72614993881844
8104.0;73.79725728820682
8105.0;76.6682861992428
8106.0;88.17130237971338
8107.0;73.21462564157385
8108.0;49.00501698180223
8109.0;76.9273478942651
8110.0;91.57822731525226
8111.0;88.66248655610258
8112.0;70.45549726070234
8113.0;76.6577713754021
8114.0;71.4992319733096
8115.0;76.01570392788933
8116.0;70.42185850186523
8117.0;68.94439384835623
8118.0;93.15816569725303
8119.0;73.87165473197547
8120.0;73.1678022530731
8121.0;70.878335120431
8122.0;77.23370195667484
8123.0;57.56193878424189
8124.0;48.97439730189828
8125.0;91.30008051915115
8126.0;52.09725763803689
8127.0;76.81013680969
8128.0;55.36033156521597
8129.0;76.44727929685638
8130.0;71.23255835600683
8131.0;73.27045434932917
8132.0;48.66766107992946
8133.0;72.83993644359037
8134.0;69.94830875461632
8135.0;75.2290016274933
8136.0;69.13944480514536
8137.0;76.30380355787
8138.0;75.51908127545256
8139.0;76.65815680533325
8140.0;90.00327392973286
8141.0;54.256982493253304
8142.0;68.7029057676214
8143.0;77.66900461477496
8144.0;73.0263227694454
8145.0;76.87449383424202
8146.0;96.838258137852
8147.0;72.1618402837742
8148.0;75.06513560301809
8149.0;68.7475219353697
8150.0;75.15472498942825
8151.0;70.53919239290862
8152.0;76.25722369821199
8153.0;75.45476391949303
8154.0;75.43387395251841
8155.0;52.15316616052782
8156.0;70.99974854211506
8157.0;77.48270820425438
8158.0;74.61222345350313
8159.0;76.04355869721894
8160.0;76.69182500531304
8161.0;90.43646864034633
8162.0;77.48586510957647
8163.0;55.68643728773304
8164.0;76.87480097289412
8165.0;72.74519901374141
8166.0;71.2038897468835
8167.0;71.12502147127925
8168.0;68.29634799272321
8169.0;54.16085789360005
8170.0;55.05683453501635
8171.0;72.53731722804285
8172.0;70.04512798966572
8173.0;96.98047603368474
8174.0;68.17420345465437
8175.0;71.15135279439502
8176.0;69.38648098474384
8177.0;75.84439251904567
8178.0;77.13426086432203
8179.0;70.06401925560739
8180.0;76.62466571039292
8181.0;76.91506100965184
8182.0;94.87375629137043
8183.0;49.26422127095583
8184.0;77.82431383762346
8185.0;75.34236870677441
8186.0;87.85147049246729
8187.0;76.5105648685003
8188.0;76.28509577275776
8189.0;74.53321046571713
8190.0;68.82239924630575
8191.0;71.45859405220708
8192.0;75.65688128203375
8193.0;68.22823302437504
8194.0;54.54488559947848
8195.0;76.88360713437166
8196.0;91.35169226110803
8197.0;77.57572620071849
8198.0;76.39374051349779
8199.0;71.96592397564659
8200.0;51.504542910357955
8201.0;89.27399654686063
8202.0;74.62524169552518
8203.0;52.188736844210766
8204.0;68.88646845182193
8205.0;70.38834448973033
8206.0;49.8056761237402
8207.0;75.60631057985243
8208.0;70.01237728928626
8209.0;72.48693662142014
8210.0;76.11579128751426
8211.0;52.70694411887591
8212.0;90.15721142828866
8213.0;74.32947675290949
8214.0;74.10551914425463
8215.0;90.17692234450506
8216.0;51.836540561535514
8217.0;74.94601022158022
8218.0;70.81821084749699
8219.0;69.07722064801906
8220.0;55.90084973092982
8221.0;76.77968363641588
8222.0;72.65207506542102
8223.0;57.51747618132403
8224.0;76.33559344447997
8225.0;72.20051364574019
8226.0;71.4986897053564
8227.0;75.39250438816302
8228.0;75.86274971537497
8229.0;68.62715124266154
8230.0;55.93850401030862
8231.0;51.39137986178102
8232.0;96.69114591308944
8233.0;69.77356620261483
8234.0;74.04720246234994
8235.0;89.13812968215215
8236.0;68.14813842862107
8237.0;72.19670584510392
8238.0;71.91447434715252
8239.0;92.9321155829657
8240.0;50.63347549105684
8241.0;93.65400570078182
8242.0;69.20925696407289
8243.0;92.78683241059414
8244.0;68.97908840026456
8245.0;70.05898041231549
8246.0;94.81700919505755
8247.0;50.881088872793455
8248.0;74.1276446182973
8249.0;75.13786120103742
8250.0;75.96763936903795
8251.0;94.07751798954118
